asn,peer_count,provider_count,customer_count,sibling_count
23105,21386,0,2,0
2162,21385,1,2,0
30923,21385,0,3,0
9979,21385,0,3,0
27624,21386,0,2,0
8889,21387,0,1,0
31501,21385,2,1,0
20895,21387,0,1,0
16822,21386,0,2,0
13567,21386,0,2,0
3221,21387,0,1,0
33498,21387,0,1,0
34315,21386,0,2,0
32934,21386,0,2,0
5392,21385,0,3,0
19402,21386,0,2,0
18317,21386,0,2,0
32141,21386,0,2,0
25836,21386,0,2,0
14492,21382,0,6,0
26975,21386,0,2,0
28514,21387,0,1,0
11410,21387,0,1,0
23909,21386,0,2,0
20396,21386,0,2,0
23201,21386,0,2,0
11481,21387,0,1,0
20452,21386,0,2,0
22942,21386,0,2,0
7471,21386,0,2,0
15486,21384,0,4,0
24795,21387,0,1,0
7272,21384,2,2,0
30722,21385,0,3,0
8010,21387,0,1,0
21039,21387,0,1,0
25907,21387,0,1,0
30623,21386,0,2,0
22343,21383,3,2,0
32094,21387,0,1,0
33951,21386,0,2,0
11172,21351,35,2,0
24073,21387,0,1,0
13024,21386,0,2,0
31434,21387,0,1,0
18364,21387,0,1,0
30892,21386,1,1,0
28614,21387,0,1,0
33456,21387,0,1,0
27590,21386,0,2,0
8938,21362,23,3,0
25721,21386,0,2,0
22007,21385,0,3,0
14864,21386,0,2,0
22136,21385,1,2,0
29373,21386,0,2,0
30556,21386,0,2,0
19096,21386,0,2,0
21575,21387,0,1,0
12845,21386,0,2,0
6256,21387,0,1,0
20572,21386,0,2,0
11579,21387,0,1,0
16503,21383,3,2,0
16726,21386,0,2,0
20486,21387,0,1,0
7668,21380,4,4,0
35720,21386,0,2,0
31492,21387,0,1,0
35459,21387,0,1,0
1273,21137,241,1,9
29709,21386,0,2,0
21562,21387,0,1,0
11237,21387,0,1,0
10700,21386,0,2,0
16014,21387,0,1,0
26173,21387,0,1,0
11445,21387,0,1,0
35695,21387,0,1,0
11494,21387,0,1,0
2576,21386,0,2,0
29433,21387,0,1,0
3762,21382,0,6,0
30252,21387,0,1,0
34823,21386,0,2,0
31583,21387,0,1,0
19596,21383,0,5,0
30332,21387,0,1,0
23497,21387,0,1,0
35487,21387,0,1,0
26872,21387,0,1,0
22184,21386,0,2,0
6371,21386,1,1,0
33624,21386,0,2,0
17765,21386,0,2,0
21950,21387,0,1,0
14738,21386,0,2,0
34774,21386,0,2,0
24232,21386,0,2,0
27243,21386,0,2,0
32264,21386,0,2,0
29124,21386,0,1,1
29364,21387,0,1,0
15800,21386,0,1,1
22219,21386,0,2,0
32311,21386,0,2,0
2679,21387,0,1,0
9689,21385,0,3,0
13954,21385,0,3,0
9829,21384,1,3,0
20485,21218,163,7,0
30387,21386,0,2,0
13894,21387,0,1,0
24911,21387,0,1,0
8911,21385,0,3,0
13316,21385,0,3,0
33700,21387,0,1,0
15639,21387,0,1,0
6958,21387,0,1,0
30577,21387,0,1,0
13778,21375,0,13,0
21708,21386,0,2,0
10538,21387,0,1,0
38982,21387,0,1,0
35839,21387,0,1,0
9156,21381,1,6,0
15544,21386,0,2,0
15509,21385,0,3,0
24621,21387,0,1,0
35705,21387,0,1,0
11944,21386,0,2,0
8221,21386,0,2,0
7030,21387,0,1,0
30384,21386,0,2,0
31103,21386,0,2,0
32993,21387,0,1,0
15771,21387,0,1,0
5517,21385,0,3,0
12545,21387,0,1,0
3269,21323,63,2,0
24018,21386,1,1,0
17093,21386,0,2,0
31319,21386,0,2,0
10996,21386,0,2,0
6061,21387,0,1,0
34376,21387,0,1,0
35823,21387,0,1,0
18706,21386,0,2,0
17676,21364,19,5,0
6868,21387,0,1,0
19628,21387,0,1,0
21717,21387,0,1,0
32159,21386,0,2,0
20775,21386,0,2,0
17733,21385,0,3,0
22617,21387,0,1,0
31110,21387,0,1,0
24904,21386,0,2,0
9095,21387,0,1,0
24047,21386,0,2,0
34281,21386,0,2,0
23786,21387,0,1,0
20155,21387,0,1,0
11147,21386,1,1,0
25478,21384,2,2,0
20002,21385,0,3,0
35611,21386,0,2,0
20660,21386,1,1,0
6200,21384,1,3,0
8508,21387,0,1,0
2056,21386,1,1,0
24226,21387,0,1,0
32976,21386,0,2,0
29071,21385,2,1,0
8693,21387,0,1,0
34637,21387,0,1,0
20630,21387,0,1,0
19783,21386,0,2,0
14598,21387,0,1,0
4787,21382,4,2,0
15456,21385,0,3,0
30887,21387,0,1,0
16210,21385,1,2,0
38978,21387,0,1,0
21324,21386,0,2,0
27520,21387,0,1,0
9935,21387,0,1,0
5619,21386,0,2,0
30000,21387,0,1,0
18328,21387,0,1,0
10788,21387,0,1,0
9317,21386,0,2,0
20075,21386,0,2,0
11692,21386,0,2,0
12635,21384,1,3,0
22649,21386,0,2,0
5056,21375,8,5,0
18905,21386,0,2,0
21864,21384,1,3,0
4791,21387,0,1,0
26913,21386,0,2,0
22166,21386,0,2,0
24030,21386,0,2,0
28985,21387,0,1,0
8629,21380,5,3,0
34290,21386,0,2,0
30049,21387,0,1,0
31353,21386,0,2,0
4385,21386,0,2,0
7325,21386,0,2,0
20848,21386,0,2,0
38917,21387,0,1,0
23339,21384,1,3,0
34434,21387,0,1,0
22504,21386,0,2,0
6461,21001,371,9,7
34022,21386,0,2,0
31281,21387,0,1,0
5026,21386,0,2,0
21379,21386,0,2,0
28871,21385,0,3,0
18432,21387,0,1,0
18233,21386,1,1,0
30433,21387,0,1,0
16201,21386,0,2,0
26083,21386,0,2,0
30045,21386,0,2,0
27659,21385,0,3,0
10852,21387,0,1,0
19463,21387,0,1,0
3240,21387,0,1,0
26424,21387,0,1,0
19318,21387,0,1,0
25640,21386,0,2,0
18698,21385,0,3,0
10221,21387,0,1,0
8910,21386,0,2,0
2828,20983,393,10,2
13083,21386,0,2,0
15099,21387,0,1,0
29999,21384,0,4,0
286,21187,190,2,9
12765,21386,0,2,0
2706,21374,9,5,0
23733,21387,0,1,0
9833,21386,0,2,0
24629,21386,0,2,0
29703,21387,0,1,0
17421,21387,0,1,0
15751,21386,0,2,0
13053,21387,0,1,0
29475,21387,0,1,0
35959,21387,0,1,0
8920,21383,3,2,0
19586,21387,0,1,0
27685,21386,0,2,0
35254,21384,3,1,0
33827,21386,0,2,0
27086,21387,0,1,0
33048,21387,0,1,0
23897,21387,0,1,0
34,21386,0,2,0
10294,21387,0,1,0
38932,21386,0,2,0
34577,21386,0,2,0
9100,21386,0,2,0
25078,21387,0,1,0
32447,21387,0,1,0
18594,21387,0,1,0
2513,21386,0,2,0
32810,21386,0,2,0
18985,21386,0,2,0
25956,21376,9,2,1
20118,21386,0,2,0
11726,21386,0,2,0
21807,21387,0,1,0
33322,21386,1,1,0
18447,21385,0,3,0
33845,21385,0,3,0
11307,21387,0,1,0
23446,21387,0,1,0
17957,21386,0,2,0
29913,21387,0,1,0
23917,21387,0,1,0
11880,21387,0,1,0
15711,21386,0,2,0
11396,21385,0,3,0
25408,21384,1,3,0
9814,21385,0,3,0
11520,21385,0,3,0
9091,21387,0,1,0
22085,21385,0,3,0
26531,21386,0,2,0
14296,21387,0,1,0
19848,21387,0,1,0
74,21386,0,2,0
33585,21387,0,1,0
33430,21384,0,4,0
32534,21385,0,3,0
26227,21386,0,2,0
33313,21386,0,2,0
1678,21387,0,1,0
22476,21386,0,2,0
32753,21386,0,2,0
32461,21387,0,1,0
16092,21387,0,1,0
33763,21386,0,2,0
22455,21386,0,2,0
32779,21386,0,2,0
35041,21387,0,1,0
29579,21385,2,1,0
10480,21381,5,2,0
25344,21387,0,1,0
15703,21362,19,7,0
18282,21385,0,3,0
10592,21386,0,2,0
27750,21378,7,3,0
6981,21382,2,4,0
24198,21383,3,1,1
27789,21387,0,1,0
8680,21385,2,1,0
18486,21386,0,2,0
19382,21386,0,2,0
17547,21385,0,3,0
9864,21386,0,2,0
31290,21387,0,1,0
31086,21387,0,1,0
33693,21385,1,2,0
9844,21386,0,2,0
31084,21384,0,4,0
33159,21386,0,2,0
16139,21387,0,1,0
30829,21386,0,2,0
11968,21386,0,2,0
12426,21387,0,1,0
14174,21387,0,1,0
33031,21387,0,1,0
33701,21386,0,2,0
20299,21384,3,1,0
13639,21386,0,2,0
10128,21386,0,2,0
25040,21386,0,2,0
35919,21387,0,1,0
29496,21387,0,1,0
13132,21385,1,2,0
3549,20684,683,1,20
29912,21387,0,1,0
13136,21387,0,1,0
22178,21386,0,2,0
35090,21386,0,2,0
25568,21387,0,1,0
10515,21382,4,2,0
22574,21387,0,1,0
8700,21387,0,1,0
31046,21387,0,1,0
33988,21386,0,2,0
26370,21387,0,1,0
33123,21386,0,2,0
9943,21383,0,5,0
14590,21386,0,2,0
19454,21386,0,2,0
13999,21384,0,4,0
19114,21386,0,2,0
1240,21384,3,1,0
12166,21387,0,1,0
227,21387,0,1,0
6883,21387,0,1,0
7017,21382,5,1,0
33043,21386,0,2,0
12075,21386,0,2,0
18380,21387,0,1,0
6982,21387,0,1,0
4922,21386,1,1,0
1742,21382,3,3,0
25261,21386,0,2,0
21951,21386,0,2,0
30334,21386,0,2,0
4145,21387,0,1,0
20842,21384,0,4,0
7914,21386,0,2,0
63,21386,0,2,0
19813,21387,0,1,0
8349,21387,0,1,0
11971,21386,0,2,0
29460,21386,0,2,0
20494,21387,0,1,0
29368,21386,0,2,0
14654,21385,0,3,0
18640,21386,0,2,0
33918,21387,0,1,0
28595,21386,0,2,0
26830,21387,0,1,0
11933,21387,0,1,0
23329,21381,5,2,0
30491,21386,0,2,0
27216,21386,0,2,0
23470,21387,0,1,0
6876,21385,1,2,0
5663,21386,0,2,0
34230,21387,0,1,0
14951,21387,0,1,0
9110,21385,1,2,0
14229,21387,0,1,0
33067,21387,0,1,0
84,21387,0,1,0
34580,21387,0,1,0
3925,21387,0,1,0
14818,21385,1,2,0
34007,21385,0,3,0
33395,21387,0,1,0
13037,21379,5,4,0
25411,21387,0,1,0
28590,21387,0,1,0
17463,21386,0,2,0
34418,21387,0,1,0
29174,21387,0,1,0
8538,21387,0,1,0
27745,21386,0,2,0
25258,21387,0,1,0
6040,21387,0,1,0
24397,21386,0,2,0
31653,21387,0,1,0
8362,21387,0,1,0
23393,21373,9,6,0
33071,21387,0,1,0
31645,21387,0,1,0
32123,21386,0,2,0
9619,21386,0,2,0
31001,21387,0,1,0
36009,21387,0,1,0
32785,21387,0,1,0
15038,21386,0,2,0
22434,21385,1,2,0
20869,21385,1,2,0
14803,21386,0,2,0
30835,21387,0,1,0
16164,21382,0,6,0
15986,21386,0,2,0
13943,21387,0,1,0
29366,21387,0,1,0
26575,21386,0,2,0
31476,21387,0,1,0
15689,21387,0,1,0
21956,21386,0,2,0
34099,21387,0,1,0
10715,21382,3,3,0
4860,21387,0,1,0
4739,21367,13,8,0
15677,21386,0,2,0
33298,21387,0,1,0
32835,21386,0,2,0
10520,21382,4,1,1
25920,21385,0,3,0
18582,21386,0,2,0
32011,21387,0,1,0
22509,21386,0,2,0
31419,21386,0,2,0
1120,21386,0,2,0
17992,21387,0,1,0
33237,21387,0,1,0
20813,21387,0,1,0
33864,21387,0,1,0
13917,21385,1,2,0
11080,21387,0,1,0
10348,21387,0,1,0
31582,21384,3,1,0
24020,21386,0,2,0
16138,21386,1,1,0
25993,21387,0,1,0
12708,21385,0,3,0
27370,21387,0,1,0
24806,21387,0,1,0
8203,21386,0,2,0
22440,21387,0,1,0
13626,21386,0,2,0
27660,21387,0,1,0
33573,21386,0,2,0
22206,21386,0,2,0
3277,21385,0,3,0
29235,21387,0,1,0
11532,21387,0,1,0
21385,21380,5,3,0
31769,21387,0,1,0
3734,21386,0,2,0
26937,21387,0,1,0
22927,21377,10,1,0
25428,21386,0,2,0
2588,21375,12,1,0
33890,21386,0,2,0
11981,21387,0,1,0
35196,21387,0,1,0
14733,21386,0,2,0
23219,21387,0,1,0
8039,21380,5,3,0
34458,21386,0,2,0
35814,21387,0,1,0
9656,21386,0,2,0
10079,21387,0,1,0
18387,21386,0,2,0
35996,21387,0,1,0
17420,21385,1,2,0
7235,21386,0,2,0
29617,21387,0,1,0
11235,21386,0,2,0
15804,21384,0,4,0
34157,21387,0,1,0
31544,21387,0,1,0
32072,21386,0,2,0
13,21387,0,1,0
17887,21386,0,2,0
29829,21386,0,2,0
6492,21387,0,1,0
7296,21381,4,2,1
5628,21386,0,2,0
8631,21386,1,1,0
29425,21387,0,1,0
33965,21386,0,2,0
14586,21387,0,1,0
20811,21387,0,1,0
14781,21387,0,1,0
23790,21386,0,2,0
21154,21387,0,1,0
29277,21386,1,1,0
33001,21387,0,1,0
15471,21377,9,2,0
3815,21386,0,2,0
24977,21386,0,2,0
32926,21386,0,2,0
25089,21387,0,1,0
9977,21387,0,1,0
17775,21387,0,1,0
10697,21385,0,3,0
31611,21387,0,1,0
32082,21387,0,1,0
17550,21386,0,2,0
11283,21386,0,2,0
668,21356,28,4,0
24138,21385,1,2,0
15261,21386,0,2,0
13665,21387,0,1,0
34180,21387,0,1,0
7057,21384,2,2,0
12912,21386,0,2,0
19678,21386,0,2,0
10933,21374,11,3,0
9591,21387,0,1,0
19276,21386,0,2,0
31894,21386,0,2,0
19991,21386,0,2,0
36220,21386,0,2,0
13389,21385,0,3,0
21127,21347,40,1,0
6302,21387,0,1,0
31627,21386,0,2,0
19942,21386,0,2,0
23099,21386,0,2,0
11859,21384,1,3,0
31679,21387,0,1,0
25436,21387,0,1,0
31062,21387,0,1,0
12306,21354,28,5,1
29717,21386,0,2,0
26750,21385,0,3,0
24304,21387,0,1,0
219,21387,0,1,0
28941,21387,0,1,0
32553,21386,0,2,0
5719,21386,0,2,0
15100,21386,0,2,0
24324,21387,0,1,0
27377,21386,0,2,0
16152,21384,1,3,0
35908,21385,0,2,1
4382,21387,0,1,0
14749,21387,0,1,0
17283,21386,0,2,0
25409,21387,0,1,0
35679,21387,0,1,0
20783,21385,0,3,0
26189,21386,0,2,0
3409,21386,0,2,0
20598,21386,0,2,0
30100,21387,0,1,0
24233,21386,0,2,0
568,21385,2,1,0
17264,21386,0,2,0
18120,21386,0,2,0
24734,21387,0,1,0
9283,21387,0,1,0
23541,21386,1,1,0
12231,21387,0,1,0
1132,21387,0,1,0
26031,21387,0,1,0
8875,21387,0,1,0
24690,21386,0,2,0
24639,21386,0,2,0
13905,21386,0,2,0
28718,21387,0,1,0
32824,21387,0,1,0
