asn,peer_count,provider_count,customer_count,sibling_count
61746,14633,0,1,0
199673,14633,0,1,0
17035,14633,0,1,0
12093,14632,0,2,0
53081,14633,0,1,0
202701,14633,0,1,0
50621,14632,0,2,0
202807,14632,0,2,0
41135,14631,0,3,0
8520,14632,0,2,0
198573,14632,0,2,0
18400,14632,0,2,0
16423,14632,0,2,0
205930,14633,0,1,0
21351,14627,1,6,0
46887,14605,25,4,0
7700,14633,0,1,0
31658,14632,0,2,0
60558,14633,0,1,0
18402,14633,0,1,0
29236,14633,0,1,0
10497,14633,0,1,0
15088,14632,0,2,0
43571,14633,0,1,0
264135,14631,1,2,0
35366,14629,0,5,0
39301,14631,2,1,0
58441,14633,0,1,0
9731,14632,0,2,0
48220,14632,0,2,0
36229,14633,0,1,0
263527,14633,0,1,0
174,13187,1430,1,16
17557,14621,7,6,0
136311,14633,0,1,0
8757,14627,0,7,0
51839,14632,0,2,0
197426,14625,1,8,0
38285,14632,1,1,0
53039,14633,0,1,0
43578,14631,0,3,0
201548,14632,0,2,0
43603,14632,0,1,1
32653,14632,0,2,0
26464,14630,0,4,0
26558,14626,0,8,0
393417,14632,0,2,0
30983,14633,0,1,0
197869,14633,0,1,0
38924,14633,0,1,0
44898,14633,0,1,0
6905,14633,0,1,0
24538,14629,3,2,0
52741,14633,0,1,0
28761,14629,3,1,1
8535,14633,0,1,0
21287,14633,0,1,0
26606,14633,0,1,0
131144,14632,0,2,0
11996,14633,0,1,0
4809,14613,14,6,1
50300,13965,666,0,3
6461,14365,257,12,0
10476,14633,0,1,0
17828,14632,0,2,0
20597,14633,0,1,0
266051,14633,0,1,0
57052,14633,0,1,0
56867,14633,0,1,0
133193,14633,0,1,0
8416,14633,0,1,0
61767,14633,0,1,0
1241,14629,1,4,0
16174,14629,0,5,0
22,14633,0,1,0
43139,14632,1,1,0
29006,14628,1,5,0
28058,14632,0,2,0
13127,14631,2,1,0
262388,14632,1,1,0
40345,14633,0,1,0
47317,14633,0,1,0
56552,14633,0,1,0
204125,14631,0,3,0
46231,14633,0,1,0
30786,14631,0,3,0
41847,14628,2,4,0
198433,14632,1,1,0
133334,14630,0,4,0
2527,14630,2,2,0
48091,14632,0,2,0
11479,14632,0,2,0
393965,14633,0,1,0
31576,14632,0,2,0
7359,14633,0,1,0
2875,14633,0,1,0
2516,14562,67,5,0
36407,14632,0,2,0
20530,14632,0,2,0
8523,14632,0,2,0
55319,14633,0,1,0
395478,14632,0,2,0
6582,14632,0,2,0
265850,14633,0,1,0
206114,14633,0,1,0
264415,14626,6,2,0
38990,14633,0,1,0
41261,14633,0,1,0
15932,14628,2,4,0
6301,14633,0,1,0
133073,14633,0,1,0
44030,14631,0,3,0
61413,14632,0,2,0
39345,14633,0,1,0
16171,14631,0,3,0
4787,14628,5,1,0
48136,14633,0,1,0
52930,14633,0,1,0
47631,14629,0,5,0
265483,14633,0,1,0
17944,14632,0,2,0
262303,14633,0,1,0
8412,14631,0,3,0
198703,14633,0,1,0
9821,14629,3,2,0
24806,14632,0,2,0
49505,14624,4,6,0
63911,14632,0,2,0
8008,14632,1,1,0
53057,14633,0,1,0
197064,14633,0,1,0
42812,14632,1,1,0
48994,14633,0,1,0
62190,14632,1,1,0
12344,14633,0,1,0
12703,14629,1,4,0
1970,14632,0,2,0
266097,14633,0,1,0
394368,14631,1,2,0
61678,14632,1,1,0
327966,14633,0,1,0
36616,14632,0,2,0
9764,14632,0,2,0
49865,14633,0,1,0
27800,14633,0,1,0
54722,14633,0,1,0
18267,14633,0,1,0
61656,14633,0,1,0
33988,14632,0,2,0
263010,14633,0,1,0
58208,14629,1,4,0
6717,14633,0,1,0
327782,14631,1,2,0
61281,14633,0,1,0
201106,14630,1,3,0
52806,14633,0,1,0
58505,14633,0,1,0
17072,14629,0,5,0
266481,14633,0,1,0
2854,14620,4,10,0
33072,14633,0,1,0
264861,14633,0,1,0
61696,14633,0,1,0
35369,14627,3,4,0
