asn,peer_count,provider_count,customer_count,sibling_count
11904,71980,2,3,0
47324,71983,0,2,0
203421,71967,0,18,0
59424,71984,0,1,0
52599,71984,0,1,0
393286,71983,0,2,0
136866,71984,0,1,0
54617,71983,0,2,0
213108,71983,0,2,0
54601,71983,0,2,0
51402,71979,2,3,1
208456,71984,0,1,0
398831,71984,0,1,0
137039,71983,0,2,0
35051,71983,0,2,0
19395,71983,0,2,0
31722,71983,0,2,0
134134,71982,1,1,1
11590,71982,0,3,0
265175,71980,3,2,0
58335,71984,0,1,0
21545,71984,0,1,0
22418,71964,4,17,0
37024,71983,0,2,0
2593,71977,3,5,0
38930,71955,26,4,0
62002,71984,0,1,0
2735,71983,0,2,0
62012,71983,0,2,0
14941,71984,0,1,0
200924,71955,2,26,2
17138,71983,0,2,0
36099,71984,0,1,0
62086,71978,0,7,0
27964,71981,2,2,0
40282,71983,0,2,0
40624,71984,0,1,0
269312,71982,0,3,0
48450,71982,0,3,0
48989,71981,0,4,0
13727,71970,3,11,1
14292,71984,0,1,0
42317,71984,0,1,0
263352,71984,0,1,0
61098,71956,0,29,0
48007,71983,0,2,0
37386,71984,0,1,0
42410,71983,0,2,0
196900,71984,0,1,0
266084,71984,0,1,0
14707,71983,0,2,0
268064,71983,0,2,0
18383,71984,0,1,0
39053,71983,1,1,0
59441,71979,3,3,0
136943,71984,0,1,0
134407,71984,0,1,0
207160,71984,0,1,0
327869,71983,0,2,0
270045,71984,0,1,0
13094,71923,54,7,1
270964,71984,0,1,0
205617,71984,0,1,0
17946,71984,0,1,0
201428,71983,0,2,0
41311,71980,1,4,0
264551,71984,0,1,0
54323,71983,0,2,0
14005,71983,0,2,0
269088,71984,0,1,0
40555,71983,0,2,0
198496,71982,0,3,0
51949,71984,0,1,0
58326,71982,1,2,0
327695,71984,0,1,0
34386,71983,0,2,0
34742,71984,0,1,0
136332,71983,0,2,0
264653,71984,0,1,0
213110,71980,4,1,0
37055,71980,0,5,0
60015,71981,1,3,0
328434,71984,0,1,0
