asn,peer_count,provider_count,customer_count,sibling_count
266265,60319,0,2,0
133990,60320,0,1,0
48923,60320,0,1,0
395936,60320,0,1,0
46038,60320,0,1,0
39442,60313,6,2,0
202129,60319,0,2,0
200928,60320,0,1,0
34040,60319,0,2,0
50200,60320,0,1,0
134878,60320,0,1,0
196943,60320,0,1,0
36870,60319,0,2,0
52035,60320,0,1,0
395421,60320,0,1,0
15245,60319,0,2,0
394196,60320,0,1,0
29561,60319,0,2,0
24355,60318,2,1,0
203311,60319,0,2,0
203533,60317,0,4,0
263397,60320,0,1,0
137048,60319,1,1,0
199373,60317,0,4,0
263458,60320,0,1,0
136648,60319,0,2,0
11436,60319,0,2,0
8323,60304,14,3,0
34636,60320,0,1,0
58183,60320,0,1,0
6434,60320,0,1,0
206352,60320,0,1,0
57449,60319,0,2,0
51532,60320,0,1,0
48755,60319,0,2,0
15714,60320,0,1,0
15022,60319,0,2,0
202181,60319,0,2,0
19728,60320,0,1,0
206479,60316,2,3,0
136204,60320,0,1,0
22669,60320,0,1,0
45986,60320,0,1,0
264745,60320,0,1,0
42133,60319,0,2,0
29560,60319,0,2,0
394722,60319,0,2,0
52093,60320,0,1,0
56339,60320,0,1,0
61982,60319,1,1,0
41281,60319,0,2,0
263509,60319,1,1,0
63956,60296,13,10,2
22646,60311,6,4,0
21874,60312,0,9,0
55344,60319,0,2,0
264518,60318,1,2,0
202103,60318,2,1,0
9127,60310,8,3,0
206180,60320,0,1,0
31763,60319,0,2,0
57302,60320,0,1,0
46430,60319,0,2,0
133376,60319,0,2,0
262524,60318,0,3,0
58980,60320,0,1,0
36598,60320,0,1,0
202670,60318,0,3,0
9546,60320,0,1,0
46957,60317,1,3,0
5107,60319,1,1,0
35178,60319,0,2,0
16848,60319,0,2,0
48383,60320,0,1,0
55669,60317,0,4,0
9821,60302,15,4,0
8909,60320,0,1,0
204061,60320,0,1,0
34707,60320,0,1,0
19909,60320,0,1,0
6510,60319,0,2,0
52943,60320,0,1,0
62514,60320,0,1,0
134973,60320,0,1,0
51439,60318,0,3,0
198152,60318,1,2,0
1615,60320,0,1,0
30021,60317,0,4,0
2134,60301,1,19,0
43456,60319,1,1,0
200065,60320,0,1,0
34717,60320,0,1,0
49825,60319,0,2,0
395843,60320,0,1,0
21619,60320,0,1,0
10980,60319,0,2,0
198520,60320,0,1,0
22498,60319,0,2,0
9500,60308,3,8,2
26519,60320,0,1,0
198835,60320,0,1,0
243,60318,0,3,0
22151,60319,0,2,0
327946,60320,0,1,0
263510,60319,0,2,0
10178,60320,0,1,0
18830,60319,0,2,0
41088,60318,1,2,0
62797,60319,0,2,0
33596,60319,0,2,0
19255,60315,2,4,0
58184,60319,0,2,0
396388,60317,0,4,0
134060,60319,0,2,0
16792,60320,0,1,0
31839,60320,0,1,0
19998,60320,0,1,0
34672,60320,0,1,0
264057,60320,0,1,0
264090,60319,1,1,0
48504,60320,0,1,0
57804,60320,0,1,0
265682,60319,0,2,0
40552,60319,0,2,0
58755,60320,0,1,0
35146,60318,0,3,0
40757,60319,0,2,0
13187,60319,0,2,0
266299,60320,0,1,0
25807,60318,0,3,0
206959,60320,0,1,0
27356,60320,0,1,0
44498,60318,0,3,0
393362,60319,0,2,0
51772,60320,0,1,0
51223,60320,0,1,0
56106,60315,1,5,0
393640,60319,0,2,0
19616,60319,0,2,0
264711,60320,0,1,0
42446,60320,0,1,0
41818,60320,0,1,0
396093,60318,0,3,0
43136,60319,0,2,0
198626,60319,0,2,0
56660,60320,0,1,0
46571,60319,0,2,0
198393,60320,0,1,0
43466,60320,0,1,0
17326,60319,0,2,0
16674,60319,0,2,0
132543,60319,1,1,0
14169,60320,0,1,0
6079,60250,64,7,0
202526,60319,0,2,0
202,60320,0,1,0
266918,60320,0,1,0
40161,60320,0,1,0
27448,60319,0,2,0
21793,60320,0,1,0
29190,60317,2,2,0
395776,60319,0,2,0
51188,60317,1,3,0
133544,60320,0,1,0
136026,60318,0,3,0
61430,60316,0,5,0
7489,60308,4,7,2
136045,60319,0,2,0
51564,60320,0,1,0
16514,60320,0,1,0
34543,60320,0,1,0
43009,60313,0,8,0
29119,60232,77,12,0
56456,60319,0,2,0
23969,60318,0,3,0
262280,60319,0,2,0
133485,60318,0,3,0
206140,60320,0,1,0
34729,60318,0,3,0
8491,60309,6,5,1
40720,60320,0,1,0
28916,60319,0,2,0
263047,60297,22,2,0
22785,60318,0,3,0
264943,60316,2,3,0
136950,60320,0,1,0
135278,60319,0,2,0
265012,60319,0,2,0
17247,60319,0,2,0
