asn,peer_count,provider_count,customer_count,sibling_count
16178,6622,0,7,0
23711,6628,0,1,0
4766,6628,0,1,0
43708,6625,0,4,0
16880,6623,0,6,0
2516,6559,66,4,0
10932,6627,0,2,0
28360,6628,0,1,0
20799,6624,0,5,0
50974,6627,0,2,0
29863,6626,1,2,0
15925,6624,0,5,0
8732,6615,5,9,0
48484,6628,0,1,0
22548,6603,24,2,0
19214,6627,0,2,0
50310,6628,0,1,0
8280,6627,0,2,0
22787,6628,0,1,0
31530,6628,0,1,0
40185,6625,0,4,0
58649,6628,0,1,0
75,6628,0,1,0
55392,6627,0,2,0
23454,6627,0,2,0
3599,6627,0,2,0
19916,6628,0,1,0
41943,6628,0,1,0
45220,6628,0,1,0
41090,6627,0,2,0
39290,6628,0,1,0
8331,6626,1,2,0
4264,6628,0,1,0
30633,6625,0,4,0
23089,6627,0,2,0
49063,6625,1,3,0
42965,6628,0,1,0
45031,6626,0,3,0
41079,6627,0,2,0
1742,6626,0,3,0
25248,6622,3,4,0
20775,6627,0,2,0
34748,6627,1,1,0
53166,6625,0,4,0
197558,6628,0,1,0
20880,6627,0,2,0
198477,6628,0,1,0
1237,6625,2,1,1
7847,6628,0,1,0
46893,6628,0,1,0
15653,6628,0,1,0
38022,6622,5,2,0
25899,6623,3,3,0
58002,6626,0,3,0
61316,6628,0,1,0
42957,6626,2,1,0
29988,6628,0,1,0
35994,6620,1,8,0
57963,6628,0,1,0
8890,6628,0,1,0
55736,6628,0,1,0
45459,6628,0,1,0
32098,6625,1,3,0
12222,6625,0,3,1
20355,6626,0,3,0
6167,6624,1,4,0
5787,6628,0,1,0
10628,6627,0,2,0
19889,6628,0,1,0
42949,6625,0,4,0
38442,6628,0,1,0
28591,6628,0,1,0
4826,6560,61,8,0
3833,6628,0,1,0
262144,6628,0,1,0
30060,6628,0,1,0
17645,6628,0,1,0
47777,6623,3,3,0
28634,6628,0,1,0
43447,6628,0,1,0
49640,6626,0,3,0
47358,6624,0,4,1
8075,6613,2,14,0
50903,6628,0,1,0
8487,6618,1,10,0
55384,6628,0,1,0
25631,6627,0,2,0
34568,6627,0,2,0
34072,6628,0,1,0
24075,6628,0,1,0
42010,6628,0,1,0
4775,6623,2,4,0
16793,6628,0,1,0
197064,6627,0,2,0
10412,6628,0,1,0
7582,6628,0,1,0
197506,6628,0,1,0
28898,6628,0,1,0
37049,6628,0,1,0
7254,6628,0,1,0
52853,6628,0,1,0
45081,6628,0,1,0
22442,6627,0,2,0
18694,6628,0,1,0
132125,6628,0,1,0
40870,6627,0,2,0
12494,6628,0,1,0
38185,6628,0,1,0
39102,6627,0,2,0
31042,6619,1,9,0
30975,6623,1,5,0
45769,6628,0,1,0
45477,6628,0,1,0
31323,6628,0,1,0
38819,6627,0,2,0
31753,6627,0,2,0
31661,6619,3,6,1
9216,6628,0,1,0
57353,6627,0,2,0
20115,6625,1,3,0
46696,6628,0,1,0
52,6627,0,2,0
7530,6628,0,1,0
43503,6627,1,1,0
16206,6624,1,4,0
51282,6628,0,1,0
10297,6625,0,4,0
39205,6628,0,1,0
10148,6628,0,1,0
11328,6628,0,1,0
23728,6628,0,1,0
15798,6628,0,1,0
8400,6614,5,10,0
49024,6628,0,1,0
14777,6628,0,1,0
14824,6626,0,3,0
196983,6628,0,1,0
15991,6627,0,2,0
27319,6628,0,1,0
49964,6628,0,1,0
52343,6628,0,1,0
4158,6628,0,1,0
9443,6628,0,1,0
23184,6623,1,5,0
12414,6619,1,9,0
49409,6628,0,1,0
11215,6628,0,1,0
19994,6625,0,4,0
131159,6628,0,1,0
12046,6628,0,1,0
36252,6627,0,2,0
54763,6628,0,1,0
8916,6622,1,6,0
55759,6628,0,1,0
30286,6627,0,2,0
35320,6609,13,7,0
58298,6627,0,1,1
3213,6617,4,8,0
16138,6628,0,1,0
29311,6626,0,3,0
58516,6628,0,1,0
8767,6599,20,10,0
198904,6627,0,2,0
43424,6628,0,1,0
32939,6627,0,2,0
53813,6627,0,2,0
35471,6628,0,1,0
11537,6571,50,5,3
20647,6625,1,3,0
51830,6627,0,2,0
174,5865,749,1,14
24607,6626,0,3,0
6450,6627,1,1,0
54856,6627,0,2,0
45005,6628,0,1,0
26777,6627,0,2,0
16001,6628,0,1,0
57345,6627,0,2,0
34141,6628,0,1,0
61280,6628,0,1,0
55394,6626,0,3,0
18717,6626,0,3,0
25999,6628,0,1,0
42841,6626,0,3,0
16552,6624,0,5,0
16500,6628,0,1,0
6738,6628,0,1,0
51188,6627,0,2,0
16881,6628,0,1,0
22561,6628,0,1,0
2711,6620,5,4,0
18680,6626,0,3,0
4833,6628,0,1,0
50226,6628,0,1,0
43012,6628,0,1,0
50833,6628,0,1,0
262206,6627,1,1,0
16876,6627,0,2,0
20625,6628,0,1,0
28748,6628,0,1,0
10578,6618,9,2,0
9595,6627,0,2,0
15216,6628,0,1,0
43893,6625,1,3,0
5394,6622,2,5,0
24958,6627,0,2,0
17673,6627,0,2,0
9183,6628,0,1,0
42896,6627,0,2,0
39279,6628,0,1,0
30513,6627,0,2,0
6130,6627,0,2,0
17579,6622,3,3,1
5610,6620,7,2,0
32393,6627,0,2,0
22129,6628,0,1,0
20521,6628,0,1,0
47317,6628,0,1,0
11944,6627,0,2,0
3663,6624,2,3,0
3605,6628,0,1,0
58531,6626,0,3,0
12036,6628,0,1,0
14600,6627,0,2,0
56511,6628,0,1,0
43989,6627,0,2,0
24068,6628,0,1,0
34173,6628,0,1,0
45179,6628,0,1,0
58683,6628,0,1,0
197157,6624,0,5,0
262443,6628,0,1,0
55658,6627,1,1,0
26347,6623,0,6,0
31710,6628,0,1,0
12775,6625,0,4,0
13287,6627,0,2,0
4261,6627,1,1,0
43440,6628,0,1,0
14265,6629,0,0,0
3347,6626,0,3,0
34385,6626,0,3,0
15518,6628,0,1,0
58687,6628,0,1,0
13105,6625,1,3,0
30680,6628,0,1,0
15924,6626,2,1,0
49750,6627,0,2,0
33891,6604,12,13,0
20910,6628,0,1,0
3233,6627,0,2,0
46887,6625,2,2,0
8723,6627,0,2,0
52996,6628,0,1,0
13917,6628,0,1,0
31376,6626,1,2,0
51514,6627,0,2,0
132237,6628,0,1,0
101,6621,3,5,0
4385,6627,0,2,0
36421,6627,0,2,0
25358,6623,2,4,0
39022,6628,0,1,0
33845,6624,0,5,0
4181,6626,0,3,0
8025,6628,0,1,0
6498,6628,0,1,0
35699,6627,0,2,0
9752,6628,0,1,0
33988,6627,0,2,0
6828,6628,0,1,0
51464,6628,0,1,0
3248,6624,4,1,0
8591,6613,10,6,0
17716,6628,0,1,0
57407,6628,0,1,0
49931,6626,0,3,0
22663,6628,0,1,0
5739,6627,0,2,0
54298,6628,0,1,0
28999,6626,0,3,0
29611,6623,0,6,0
6697,6627,1,1,0
