asn,peer_count,provider_count,customer_count,sibling_count
3126,9763,0,2,0
10121,9763,0,2,0
9914,9763,0,2,0
10026,9761,1,3,0
13148,9763,0,2,0
8193,9764,0,1,0
13270,9764,0,1,0
13572,9763,0,2,0
9304,9759,2,4,0
13694,9763,0,2,0
4614,9762,0,3,0
5033,9764,0,1,0
11280,9763,0,2,0
10003,9764,0,1,0
3701,9755,6,4,0
8105,9762,0,3,0
10931,9763,0,2,0
3790,9759,0,6,0
3934,9764,0,1,0
11790,9764,0,1,0
12447,9763,0,2,0
15315,9764,0,1,0
12457,9753,8,4,0
3783,9763,0,2,0
14193,9763,0,2,0
11682,9764,0,1,0
13473,9763,0,2,0
59,9761,1,3,0
8070,9756,1,8,0
11610,9762,0,3,0
13557,9764,0,1,0
14871,9764,0,1,0
12643,9762,0,3,0
15914,9763,0,2,0
10481,9761,0,4,0
8677,9763,0,2,0
3254,9749,15,1,0
9338,9764,0,1,0
11769,9763,0,2,0
1311,9764,0,1,0
9005,9762,2,1,0
398,9764,0,1,0
11869,9764,0,1,0
1938,9764,0,1,0
14442,9763,0,2,0
13201,9764,0,1,0
14099,9762,0,3,0
17169,9764,0,1,0
6932,9763,0,2,0
1113,9764,0,1,0
10179,9764,0,1,0
10157,9763,0,2,0
1984,9764,0,1,0
8740,9761,0,4,0
9698,9764,0,1,0
1965,9764,0,1,0
2236,9764,0,1,0
15514,9764,0,1,0
8625,9762,0,3,0
7303,9731,26,8,0
7044,9764,0,1,0
15718,9764,0,1,0
9408,9763,0,2,0
10977,9760,1,4,0
5072,9764,0,1,0
12605,9762,0,3,0
2911,9762,0,3,0
9554,9764,0,1,0
5622,9762,0,3,0
16474,9763,0,2,0
15045,9764,0,1,0
4527,9761,0,4,0
11282,9764,0,1,0
9917,9764,0,1,0
9148,9762,0,3,0
15430,9764,0,1,0
9071,9763,0,2,0
10064,9764,0,1,0
13189,9764,0,1,0
18600,9763,0,2,0
10959,9761,0,4,0
7912,9763,0,2,0
9660,9763,0,2,0
5105,9764,0,1,0
13331,9763,0,2,0
17232,9764,0,1,0
11734,9763,0,2,0
8135,9764,0,1,0
18565,9764,0,1,0
12998,9764,0,1,0
5055,9764,0,1,0
15613,9764,0,1,0
12466,9763,0,2,0
2587,9764,0,1,0
10730,9763,0,2,0
8873,9760,0,4,1
11022,9763,0,2,0
15440,9763,1,1,0
12949,9764,0,1,0
14489,9763,0,2,0
4652,9763,1,1,0
14048,9764,0,1,0
12308,9762,1,2,0
9293,9764,0,1,0
7835,9763,0,2,0
17093,9764,0,1,0
14113,9764,0,1,0
10479,9763,0,2,0
2148,9763,0,2,0
14103,9760,0,4,1
9824,9762,1,2,0
8028,9764,0,1,0
12397,9763,0,2,0
13595,9761,1,3,0
8001,9741,16,8,0
15462,9763,0,2,0
7523,9762,0,3,0
3369,9764,0,1,0
17394,9764,0,1,0
5002,9764,0,1,0
11210,9763,0,2,0
13194,9763,1,1,0
7122,9762,0,2,1
14016,9764,0,1,0
12265,9763,0,2,0
10708,9763,0,2,0
10631,9764,0,1,0
3613,9764,0,1,0
3092,9763,0,2,0
11870,9763,0,2,0
6571,9762,1,1,1
15092,9763,0,2,0
7538,9763,0,2,0
13612,9763,0,2,0
10516,9763,0,2,0
12142,9763,0,2,0
12120,9764,0,1,0
9135,9763,0,2,0
15294,9764,0,1,0
13964,9762,2,1,0
3756,9763,0,2,0
8710,9764,0,1,0
