asn,peer_count,provider_count,customer_count,sibling_count
20,18858,0,3,0
18787,18860,0,1,0
23520,18848,10,3,0
18859,18859,0,2,0
26544,18860,0,1,0
8505,18854,5,2,0
9279,18860,0,1,0
15038,18859,0,2,0
14517,18859,0,2,0
32242,18859,0,2,0
18610,18859,0,2,0
8137,18858,0,3,0
20406,18859,0,2,0
8779,18858,1,2,0
6371,18858,1,2,0
14937,18859,0,2,0
9707,18860,0,1,0
32243,18859,0,2,0
8255,18857,1,3,0
18117,18857,2,2,0
18362,18859,0,2,0
19834,18860,0,1,0
5483,18843,13,5,0
32514,18859,0,2,0
28839,18860,0,1,0
18716,18860,0,1,0
18980,18860,0,1,0
32747,18859,0,2,0
23747,18860,0,1,0
15274,18858,1,2,0
26421,18860,0,1,0
30264,18859,0,2,0
16272,18857,0,4,0
33192,18859,0,2,0
6756,18855,4,2,0
22645,18860,0,1,0
5579,18859,0,2,0
34105,18860,0,1,0
7340,18860,0,1,0
7687,18858,0,3,0
10126,18860,0,1,0
32577,18859,0,2,0
25742,18859,0,2,0
25564,18859,1,1,0
21516,18859,0,2,0
28579,18859,0,2,0
9519,18860,0,1,0
32754,18859,0,2,0
21429,18860,0,1,0
21605,18859,0,2,0
26574,18860,0,1,0
18800,18859,0,2,0
18129,18860,0,1,0
17673,18858,0,3,0
32047,18860,0,1,0
17253,18858,1,2,0
17866,18859,0,2,0
11491,18859,0,2,0
31985,18857,1,3,0
29586,18859,0,2,0
15445,18859,0,2,0
3058,18856,4,1,0
18071,18859,0,2,0
30028,18860,0,1,0
11921,18859,0,2,0
26266,18859,0,2,0
30250,18860,0,1,0
21792,18857,0,4,0
19703,18859,0,2,0
32578,18859,0,2,0
14240,18860,0,1,0
25636,18857,2,1,1
6280,18858,0,3,0
9283,18859,0,2,0
30190,18860,0,1,0
26583,18859,0,2,0
8390,18850,8,3,0
28900,18860,0,1,0
19667,18859,0,2,0
13386,18860,0,1,0
4192,18859,0,2,0
8222,18857,2,2,0
23796,18859,0,2,0
20601,18860,0,1,0
13791,18839,17,5,0
4129,18860,0,1,0
30733,18859,1,1,0
20651,18859,0,2,0
27479,18859,0,2,0
10282,18850,7,4,0
28800,18860,0,1,0
27643,18859,0,2,0
17229,18855,4,2,0
9162,18860,0,1,0
29054,18859,0,2,0
16051,18859,0,2,0
9891,18859,0,2,0
26572,18859,0,2,0
18570,18859,0,2,0
20137,18859,0,2,0
25044,18859,0,2,0
8306,18860,0,1,0
27334,18859,0,2,0
12773,18860,0,1,0
1985,18860,0,1,0
13212,18859,0,2,0
16493,18858,0,3,0
8393,18856,1,4,0
4804,18860,0,1,0
11652,18860,0,1,0
28472,18860,0,1,0
20629,18853,6,2,0
31077,18857,3,1,0
14612,18859,0,2,0
29804,18860,0,1,0
9646,18860,0,1,0
29536,18859,0,2,0
17765,18859,0,2,0
18602,18859,0,2,0
11610,18858,1,2,0
33895,18859,0,2,0
21094,18860,0,1,0
23479,18858,1,2,0
29542,18859,0,2,0
32118,18859,0,2,0
30501,18860,0,1,0
9701,18858,0,3,0
16084,18860,0,1,0
23138,18859,0,2,0
10785,18860,0,1,0
20836,18860,0,1,0
2939,18859,0,2,0
32656,18860,0,1,0
14081,18859,0,2,0
21174,18860,0,1,0
1784,18826,29,6,0
5088,18859,0,2,0
9421,18859,0,2,0
30456,18859,0,2,0
16340,18860,0,1,0
17834,18860,0,1,0
25746,18859,0,2,0
10066,18859,0,2,0
8246,18770,90,1,0
16165,18859,0,2,0
31043,18860,0,1,0
12066,18859,0,2,0
10517,18858,0,3,0
22864,18859,0,2,0
1,18858,2,1,0
15879,18856,0,4,1
27423,18859,0,2,0
8690,18859,1,1,0
30255,18859,0,2,0
10954,18858,0,3,0
16180,18859,0,2,0
1114,18860,0,1,0
28905,18860,0,1,0
31458,18859,1,1,0
26048,18860,0,1,0
16802,18860,0,1,0
23669,18859,0,2,0
29709,18859,0,2,0
30260,18860,0,1,0
20842,18858,0,3,0
15489,18859,0,2,0
31824,18859,0,2,0
25953,18859,0,2,0
1600,18860,0,1,0
15146,18857,0,4,0
30407,18858,0,3,0
26848,18859,0,2,0
5379,18859,0,2,0
9241,18859,0,2,0
30752,18859,0,2,0
25315,18860,0,1,0
13189,18852,5,4,0
17614,18859,0,2,0
12444,18858,0,3,0
14691,18858,0,3,0
18219,18859,0,2,0
11337,18859,0,2,0
26649,18859,0,2,0
7219,18859,0,2,0
14770,18859,0,2,0
24692,18859,0,2,0
20650,18860,0,1,0
7955,18860,0,1,0
23021,18859,0,2,0
31121,18860,0,1,0
4655,18858,0,3,0
21480,18858,0,3,0
14650,18860,0,1,0
30806,18859,0,2,0
243,18859,0,2,0
23361,18859,0,2,0
24915,18860,0,1,0
8448,18859,0,2,0
19158,18848,9,4,0
14727,18860,0,1,0
3633,18858,0,3,0
17752,18860,0,1,0
14182,18857,0,4,0
11846,18859,1,1,0
3390,18860,0,1,0
21763,18859,0,2,0
7855,18860,0,1,0
13302,18858,2,1,0
30585,18859,0,2,0
23712,18860,0,1,0
34293,18860,0,1,0
32967,18859,0,2,0
2156,18860,0,1,0
13036,18859,0,2,0
21499,18859,0,2,0
20913,18860,0,1,0
32544,18860,0,1,0
19115,18860,0,1,0
30784,18859,0,2,0
23131,18856,1,4,0
28754,18860,0,1,0
21582,18859,0,2,0
31335,18860,0,1,0
1701,18859,0,2,0
7674,18860,0,1,0
5071,18854,4,3,0
16677,18859,0,2,0
25178,18859,0,2,0
22990,18860,0,1,0
9761,18859,0,2,0
8785,18854,2,5,0
17532,18859,0,2,0
25501,18860,0,1,0
24799,18859,0,2,0
1540,18860,0,1,0
25639,18860,0,1,0
22946,18857,0,4,0
10404,18859,0,2,0
26241,18859,0,2,0
17219,18860,0,1,0
27672,18860,0,1,0
23924,18858,0,3,0
25486,18858,1,2,0
12932,18860,0,1,0
9041,18860,0,1,0
1120,18858,0,3,0
21568,18859,0,2,0
25462,18825,31,5,0
27737,18859,0,2,0
12112,18857,1,3,0
11573,18860,0,1,0
13057,18860,0,1,0
28938,18860,0,1,0
9129,18858,0,3,0
11751,18860,0,1,0
20452,18859,0,2,0
10384,18859,0,2,0
20552,18859,0,2,0
30458,18859,0,2,0
4675,18858,0,3,0
17106,18856,3,2,0
3813,18859,0,2,0
33100,18859,0,2,0
17861,18860,0,1,0
21704,18859,0,2,0
22717,18860,0,1,0
31795,18860,0,1,0
29313,18859,0,2,0
32822,18859,0,2,0
32537,18860,0,1,0
29149,18860,0,1,0
29995,18859,0,2,0
13766,18860,0,1,0
9714,18860,0,1,0
30238,18860,0,1,0
6161,18860,0,1,0
10680,18860,0,1,0
28929,18859,0,2,0
208,18860,0,1,0
20666,18859,0,2,0
7010,18859,0,2,0
18687,18857,0,4,0
32417,18859,0,2,0
13326,18858,0,3,0
27223,18860,0,1,0
30955,18859,1,1,0
31555,18859,0,2,0
8895,18849,8,3,1
11722,18859,0,2,0
765,18860,0,1,0
6373,18858,0,3,0
22922,18859,0,2,0
6589,18860,0,1,0
26966,18860,0,1,0
22666,18856,0,5,0
30160,18858,0,3,0
23124,18859,0,2,0
30684,18860,0,1,0
1504,18859,0,2,0
15731,18860,0,1,0
33932,18860,0,1,0
13043,18859,0,2,0
