asn,peer_count,provider_count,customer_count,sibling_count
10965,10838,3,1,0
25572,10841,0,1,0
263042,10839,1,2,0
15224,10838,0,4,0
5056,10835,4,3,0
59778,10841,0,1,0
41887,10832,3,7,0
394362,10837,0,5,0
38299,10841,0,1,0
38158,10837,2,3,0
14086,10839,1,2,0
5602,10834,4,4,0
63237,10841,0,1,0
3269,10832,9,1,0
24526,10840,0,2,0
34590,10841,0,1,0
2685,10838,0,4,0
5744,10841,0,1,0
3758,10830,11,1,0
263565,10841,0,1,0
6904,10840,1,1,0
203517,10841,0,1,0
6876,10839,0,3,0
11854,10840,0,2,0
7015,10833,7,2,0
16617,10841,0,1,0
50458,10840,0,2,0
24693,10841,0,1,0
7633,10839,0,3,0
55832,10841,0,1,0
198738,10840,0,2,0
18368,10841,0,1,0
3801,10841,0,1,0
28247,10840,1,1,0
199567,10840,0,2,0
4638,10841,0,1,0
1881,10841,0,1,0
45179,10841,0,1,0
15527,10840,0,2,0
263036,10841,0,1,0
34612,10841,0,1,0
39732,10840,0,2,0
49562,10841,0,1,0
34760,10841,0,1,0
56538,10840,0,2,0
59874,10840,0,2,0
11404,10818,20,4,0
264356,10841,0,1,0
30988,10841,0,1,0
27618,10841,0,1,0
16413,10840,0,2,0
263422,10841,0,1,0
59608,10841,0,1,0
13119,10840,0,2,0
60227,10840,0,2,0
61049,10839,0,3,0
53217,10841,0,1,0
42004,10838,0,4,0
24992,10839,0,3,0
9098,10841,0,1,0
30036,10834,1,7,0
25313,10841,0,1,0
55741,10841,0,1,0
12767,10838,2,2,0
17054,10837,3,2,0
6364,10838,0,4,0
44953,10834,5,2,1
15685,10828,9,1,4
24437,10841,0,1,0
51860,10841,0,1,0
19764,10840,0,2,0
52664,10841,0,1,0
20109,10839,0,3,0
49373,10835,5,2,0
198753,10842,0,0,0
13868,10841,0,1,0
7019,10841,0,1,0
12942,10841,0,1,0
27446,10837,2,3,0
577,10822,13,7,0
49044,10841,0,1,0
202015,10840,0,2,0
56169,10841,0,1,0
20912,10839,0,3,0
24173,10841,0,1,0
34183,10839,0,3,0
25853,10841,0,1,0
33940,10840,0,2,0
12114,10841,0,1,0
35475,10839,0,3,0
3742,10839,0,3,0
3216,10798,36,7,1
40915,10841,0,1,0
16244,10841,0,1,0
7860,10841,0,1,0
8449,10839,0,3,0
61266,10836,0,6,0
60422,10841,0,1,0
52871,10839,0,3,0
201706,10840,1,1,0
12422,10837,0,5,0
42339,10839,1,2,0
72,10841,0,1,0
8323,10839,1,2,0
198463,10840,0,2,0
50608,10841,0,1,0
8442,10837,0,5,0
40824,10841,0,1,0
41208,10839,0,3,0
47841,10839,0,3,0
44136,10841,0,1,0
51956,10841,0,1,0
60198,10840,0,2,0
13750,10839,0,3,0
39126,10838,0,4,0
37143,10841,0,1,0
25104,10841,0,1,0
43893,10839,0,3,0
61995,10841,0,1,0
42000,10831,8,3,0
19693,10839,0,3,0
48926,10840,0,2,0
1747,10841,0,1,0
1645,10841,0,1,0
20742,10841,0,1,0
57345,10841,0,1,0
36137,10841,0,1,0
198722,10840,0,2,0
39386,10826,9,7,0
57766,10841,0,1,0
16004,10840,0,2,0
39263,10839,0,3,0
2635,10831,0,11,0
14432,10841,0,1,0
262728,10841,0,1,0
41357,10840,0,2,0
28606,10841,0,1,0
56867,10840,0,2,0
31116,10840,0,2,0
21928,10836,0,6,0
263752,10841,0,1,0
52775,10840,0,2,0
51966,10841,0,1,0
59715,10840,0,2,0
262524,10840,0,2,0
264502,10841,0,1,0
42608,10839,0,3,0
59764,10841,0,1,0
60164,10840,0,2,0
60197,10841,0,1,0
62193,10840,0,2,0
31863,10840,0,2,0
15994,10837,3,2,0
54086,10841,0,1,0
23575,10841,0,1,0
4741,10840,0,2,0
60021,10840,0,2,0
394192,10841,0,1,0
29791,10831,0,9,2
6855,10835,3,4,0
21013,10828,9,5,0
41828,10840,1,1,0
61866,10841,0,1,0
3491,10740,91,11,0
262784,10841,0,1,0
60819,10841,0,1,0
12824,10839,0,3,0
17557,10839,1,2,0
196845,10840,0,2,0
47211,10841,0,1,0
52650,10841,0,1,0
55420,10841,0,1,0
34619,10841,0,1,0
4046,10841,0,1,0
47127,10841,0,1,0
39912,10831,6,5,0
28919,10840,0,2,0
16190,10841,0,1,0
29974,10838,0,4,0
34006,10837,0,5,0
26949,10840,0,2,0
43447,10841,0,1,0
1879,10840,0,2,0
51720,10840,0,2,0
198703,10841,0,1,0
61098,10840,0,2,0
34694,10841,0,1,0
132456,10841,0,1,0
20886,10836,0,6,0
50779,10841,0,1,0
62305,10841,0,1,0
33302,10839,0,3,0
199902,10841,0,1,0
133155,10841,0,1,0
15734,10838,1,3,0
6596,10840,0,2,0
197440,10838,0,4,0
35899,10841,0,1,0
201876,10841,0,1,0
25122,10840,0,2,0
33047,10841,0,1,0
33951,10840,0,2,0
10010,10828,11,3,0
133109,10841,0,1,0
133804,10841,0,1,0
3136,10840,0,2,0
29705,10840,0,2,0
37501,10841,0,1,0
51011,10841,0,1,0
15967,10841,0,1,0
49063,10839,1,2,0
262775,10841,0,1,0
60022,10840,0,2,0
202128,10841,0,1,0
54540,10839,0,3,0
9432,10841,0,1,0
14298,10841,0,1,0
134398,10841,0,1,0
