asn,peer_count,provider_count,customer_count,sibling_count
23602,16525,0,2,0
29310,16525,0,2,0
12714,16526,0,1,0
10444,16524,0,3,0
7671,16522,1,4,0
22923,16526,0,1,0
22349,16525,0,2,0
17398,16518,0,9,0
20117,16526,0,1,0
17524,16523,0,4,0
21758,16525,0,2,0
14251,16526,0,1,0
18256,16525,0,2,0
19384,16520,4,3,0
4751,16526,0,1,0
7153,16526,0,1,0
11919,16509,15,3,0
19188,16526,0,1,0
28951,16525,0,2,0
7557,16525,0,2,0
26827,16526,0,1,0
8448,16525,0,2,0
12414,16522,0,5,0
20182,16526,0,1,0
2156,16525,0,2,0
8415,16525,0,1,1
21741,16524,0,3,0
30126,16526,0,1,0
13030,16516,5,6,0
9518,16525,0,2,0
30085,16519,4,2,2
7588,16526,0,1,0
17500,16525,1,1,0
25093,16525,0,2,0
29718,16526,0,1,0
7991,16522,2,3,0
16681,16526,0,1,0
13340,16525,0,2,0
19683,16526,0,1,0
10007,16519,6,2,0
23535,16525,0,2,0
11694,16526,0,1,0
6624,16524,0,3,0
21622,16525,0,2,0
17406,16525,0,2,0
14640,16526,0,1,0
13472,16525,0,2,0
23724,16526,0,1,0
21887,16525,0,2,0
27257,16525,0,2,0
5600,16526,0,1,0
13755,16525,0,2,0
5112,16524,0,3,0
18694,16525,0,2,0
12716,16525,0,2,0
13285,16520,1,6,0
11828,16525,0,2,0
9657,16525,0,2,0
19819,16526,0,1,0
6612,16526,0,1,0
28973,16526,0,1,0
29522,16526,0,1,0
9785,16525,0,2,0
18466,16526,0,1,0
16670,16524,1,2,0
14569,16526,0,1,0
7524,16523,0,4,0
23918,16526,0,1,0
855,16519,7,1,0
21229,16526,0,1,0
29415,16525,1,1,0
6521,16525,0,2,0
15062,16525,0,2,0
4366,16525,0,2,0
18337,16525,0,2,0
8710,16526,0,1,0
8123,16526,0,1,0
10515,16522,2,3,0
19049,16526,0,1,0
12958,16525,0,2,0
15623,16520,2,5,0
18471,16524,0,3,0
21616,16525,0,2,0
13160,16526,0,1,0
16280,16526,0,1,0
11544,16525,0,2,0
18475,16525,0,2,0
17836,16525,0,2,0
16195,16525,0,2,0
29835,16526,0,1,0
6822,16523,2,2,0
16514,16526,0,1,0
21406,16525,0,2,0
30216,16525,0,2,0
16549,16525,0,2,0
25049,16525,0,2,0
22921,16525,0,2,0
29444,16526,0,1,0
20222,16526,0,1,0
8893,16521,2,4,0
8565,16525,1,1,0
16766,16526,0,1,0
29141,16526,0,1,0
24753,16524,0,3,0
23638,16526,0,1,0
25058,16525,0,2,0
4783,16526,0,1,0
6405,16526,0,1,0
13128,16525,0,2,0
21095,16526,0,1,0
