asn,peer_count,provider_count,customer_count,sibling_count
17590,71454,0,2,0
60497,71453,0,3,0
11799,71455,0,1,0
209571,71455,0,1,0
12133,71453,1,2,0
8837,71455,0,1,0
55077,71454,0,2,0
23096,71454,0,2,0
203459,71449,3,4,0
209324,71455,0,1,0
131686,71455,0,1,0
271540,71455,0,1,0
212491,71455,0,1,0
267109,71455,0,1,0
131928,71455,0,1,0
203028,71455,0,1,0
137220,71455,0,1,0
268907,71455,0,1,0
23769,71455,0,1,0
12678,71430,0,26,0
28460,71455,0,1,0
35031,71455,0,1,0
56971,71454,0,2,0
17607,71455,0,1,0
269512,71454,0,2,0
59865,71436,0,20,0
201079,71455,0,1,0
201153,71454,0,2,0
28159,71455,0,1,0
199041,71455,0,1,0
21932,71455,0,1,0
63289,71455,0,1,0
40799,71455,0,1,0
63971,71455,0,1,0
60551,71454,0,2,0
61497,71455,0,1,0
139759,71452,3,1,0
12296,71455,0,1,0
34915,71454,0,2,0
32082,71454,0,2,0
397460,71453,0,3,0
20460,71455,0,1,0
267717,71455,0,1,0
30960,71455,0,1,0
41978,71455,0,1,0
397347,71455,0,1,0
139268,71455,0,1,0
38320,71449,2,5,0
133758,71455,0,1,0
394400,71454,0,2,0
205495,71454,0,2,0
60597,71455,0,1,0
207060,71454,0,2,0
44216,71455,0,1,0
200768,71455,0,1,0
12287,71454,0,2,0
267428,71451,1,4,0
210180,71455,0,1,0
207949,71455,0,1,0
209307,71441,12,3,0
11659,71454,0,2,0
52257,71455,0,1,0
24776,71443,2,11,0
22027,71455,0,1,0
13004,71426,21,9,0
267545,71455,0,1,0
19627,71455,0,1,0
394776,71455,0,1,0
204657,71455,0,1,0
265919,71451,0,5,0
200465,71455,0,1,0
48772,71455,0,1,0
20755,71454,0,2,0
43447,71453,2,1,0
19512,71449,0,7,0
25915,71455,0,1,0
26181,71455,0,1,0
395286,71455,0,1,0
133122,71454,0,2,0
139562,71455,0,1,0
57918,71455,0,1,0
4579,71455,0,1,0
398017,71455,0,1,0
41091,71455,0,1,0
57296,71455,0,1,0
30154,71454,0,2,0
57366,71455,0,1,0
210280,71455,0,1,0
208476,71450,0,6,0
35237,71452,2,2,0
7251,71455,0,1,0
59402,71455,0,1,0
134732,71445,8,3,0
269638,71455,0,1,0
6042,71455,0,1,0
197205,71454,0,2,0
26764,71454,0,2,0
35204,71452,0,4,0
36328,71455,0,1,0
265966,71455,0,1,0
395163,71455,0,1,0
40506,71455,0,1,0
45469,71454,0,2,0
270470,71454,0,2,0
50213,71455,0,1,0
395159,71455,0,1,0
199074,71455,0,1,0
31423,71455,0,1,0
266642,71455,0,1,0
53750,71455,0,1,0
30738,71454,0,2,0
14237,71452,1,3,0
206927,71454,0,2,0
64418,71455,0,1,0
1451,71455,0,1,0
34774,71453,0,3,0
26114,71452,0,4,0
135557,71455,0,1,0
271322,71455,0,1,0
55044,71454,0,2,0
328146,71455,0,1,0
328179,71455,0,1,0
21665,71455,0,1,0
52559,71447,4,5,0
32093,71455,0,1,0
209404,71455,0,1,0
55328,71454,0,2,0
28601,71455,0,1,0
268012,71452,0,4,0
4200401000,71455,0,1,0
396541,71455,0,1,0
327,71455,0,1,0
262397,71455,0,1,0
44093,71455,0,1,0
42257,71455,0,1,0
4748,71454,0,2,0
37294,71452,0,4,0
398041,71455,0,1,0
42756,71455,0,1,0
2108,71453,0,3,0
140685,71455,0,1,0
51225,71453,1,2,0
