asn,peer_count,provider_count,customer_count,sibling_count
28855,1240,0,2,0
8728,1241,0,1,0
30071,1187,51,4,0
3661,1239,0,3,0
8648,1240,1,1,0
3320,1238,1,3,0
28857,1240,0,2,0
35592,1240,0,2,0
22779,1241,0,1,0
4270,1240,0,2,0
8816,1241,0,1,0
15782,1239,1,2,0
9896,1241,0,1,0
34081,1241,0,1,0
25525,1239,0,3,0
21414,1241,0,1,0
30975,1240,0,2,0
41773,1241,0,1,0
43948,1241,0,1,0
33891,1238,0,4,0
7668,1241,0,1,0
12634,1238,0,4,0
6435,1238,1,3,0
1221,1241,0,1,0
20965,1201,37,0,4
29134,1239,0,3,0
8508,1241,0,1,0
24724,1236,4,2,0
6695,1240,0,2,0
25234,1240,0,2,0
34784,1241,0,1,0
101,1236,2,4,0
25818,1241,0,1,0
9153,1240,1,1,0
7514,1240,1,1,0
16668,1239,1,2,0
4761,1240,0,2,0
1103,1174,64,1,3
17529,1241,0,1,0
14868,1241,0,1,0
27725,1241,0,1,0
16316,1241,0,1,0
48185,1240,0,2,0
7500,1239,1,2,0
15444,1241,0,1,0
39211,1241,0,1,0
24348,1241,0,1,0
24835,1241,0,1,0
28716,1241,0,1,0
13058,1240,1,1,0
2107,1241,0,1,0
16004,1240,0,2,0
47227,1241,0,1,0
8330,1240,0,2,0
7012,1240,0,2,0
33437,1237,2,3,0
20312,1238,1,2,1
25295,1241,0,1,0
9162,1241,0,1,0
10429,1240,0,2,0
16178,1241,0,1,0
10013,1241,0,1,0
39839,1241,0,1,0
65070,1241,0,1,0
4782,1241,0,1,0
600,1241,0,1,0
5713,1240,0,2,0
33,1241,0,1,0
24489,1235,3,2,2
12637,1235,4,3,0
15623,1239,0,3,0
21055,1240,0,2,0
11508,1241,0,1,0
7018,1233,6,3,0
32825,1241,0,1,0
12386,1240,0,2,0
217,1242,0,0,0
43911,1239,1,2,0
6175,1178,62,2,0
8674,1239,2,1,0
3292,1236,4,2,0
1835,1241,0,1,0
15798,1241,0,1,0
17920,1241,0,1,0
23911,1226,12,3,1
4747,1241,0,1,0
10996,1241,0,1,0
31985,1241,0,1,0
39145,1241,0,1,0
24971,1240,0,2,0
12306,1238,1,3,0
30058,1241,0,1,0
24326,1241,0,1,0
2614,1241,0,1,0
4770,1240,0,2,0
3676,1241,0,1,0
26677,1242,0,0,0
16276,1240,0,2,0
4718,1240,0,2,0
20608,1240,0,2,0
31708,1237,1,4,0
7516,1241,0,1,0
4323,1240,1,1,0
786,1240,0,2,0
20704,1240,0,2,0
6263,1241,0,1,0
39854,1241,0,1,0
6939,977,261,1,3
