asn,peer_count,provider_count,customer_count,sibling_count
20438,14443,0,2,0
19695,14443,0,2,0
9815,14444,0,1,0
18503,14443,0,2,0
14074,14444,0,1,0
9525,14443,0,2,0
22913,14444,0,1,0
12007,14442,0,3,0
10106,14444,0,1,0
3566,14443,0,2,0
13047,14443,0,2,0
24661,14443,0,2,0
16154,14441,2,2,0
18831,14443,0,2,0
1468,14444,0,1,0
12346,14444,0,1,0
1763,14442,0,3,0
16758,14444,0,1,0
16218,14444,0,1,0
18872,14442,0,3,0
20256,14444,0,1,0
13303,14444,0,1,0
8829,14444,0,1,0
13957,14443,0,2,0
19968,14444,0,1,0
8747,14444,0,1,0
1239,12768,1656,7,14
13952,14444,0,1,0
23268,14443,0,2,0
6895,14442,0,3,0
20651,14444,0,1,0
12807,14443,0,2,0
11123,14443,0,2,0
14398,14443,0,2,0
5264,14444,0,1,0
21252,14443,0,2,0
18848,14444,0,1,0
10107,14444,0,1,0
6287,14444,0,1,0
22559,14444,0,1,0
25211,14443,0,2,0
10887,14443,0,2,0
11898,14444,0,1,0
15258,14442,0,3,0
22103,14443,0,2,0
22812,14444,0,1,0
4642,14443,0,2,0
24615,14444,0,1,0
11692,14443,0,2,0
7658,14439,1,5,0
12126,14443,0,2,0
3452,14443,0,2,0
18228,14444,0,1,0
19261,14443,0,2,0
26020,14444,0,1,0
15811,14444,0,1,0
12419,14443,0,2,0
16610,14444,0,1,0
13910,14441,0,4,0
8950,14444,0,1,0
20118,14443,0,2,0
26108,14443,0,2,0
23179,14444,0,1,0
25836,14443,0,2,0
25510,14444,0,1,0
9837,14416,26,3,0
10242,14440,3,2,0
12077,14437,1,6,1
13441,14443,0,2,0
21257,14443,0,2,0
18110,14444,0,1,0
17670,14444,0,1,0
12512,14442,1,2,0
16488,14444,0,1,0
16712,14444,0,1,0
9244,14443,0,2,0
2828,14320,113,12,0
18061,14444,0,1,0
25062,14444,0,1,0
22398,14443,0,2,0
19461,14444,0,1,0
4278,14441,1,3,0
21837,14444,0,1,0
764,14444,0,1,0
5719,14443,0,2,0
13834,14443,0,2,0
14366,14443,0,2,0
14896,14444,0,1,0
6302,14444,0,1,0
20284,14443,0,2,0
6967,14443,0,2,0
21680,14442,0,3,0
18974,14444,0,1,0
11802,14444,0,1,0
1903,14438,5,2,0
17135,14442,0,3,0
7355,14444,0,1,0
11130,14443,0,2,0
20230,14444,0,1,0
15137,14443,0,2,0
1341,14442,0,3,0
22868,14443,0,2,0
25397,14444,0,1,0
19142,14443,0,2,0
13514,14444,0,1,0
26643,14444,0,1,0
3314,14444,0,1,0
14986,14443,0,2,0
10235,14444,0,1,0
6802,14441,2,2,0
9809,14444,0,1,0
26860,14444,0,1,0
11357,14443,0,2,0
21616,14443,0,2,0
6996,14444,0,1,0
9770,14443,0,2,0
10437,14443,0,2,0
10004,14444,0,1,0
23057,14443,0,2,0
19653,14442,1,2,0
3850,14443,1,1,0
24754,14444,0,1,0
3107,14443,0,2,0
26704,14443,0,2,0
25645,14444,0,1,0
9328,14441,0,4,0
9315,14444,0,1,0
22481,14444,0,1,0
17931,14444,0,1,0
21516,14443,0,2,0
8967,14444,0,1,0
6394,14443,0,2,0
25173,14444,0,1,0
9460,14444,0,1,0
10890,14444,0,1,0
22740,14443,0,2,0
8677,14442,0,3,0
15758,14438,1,6,0
19783,14443,0,2,0
2012,14443,0,2,0
22973,14443,0,2,0
17769,14443,1,1,0
17586,14443,0,2,0
21913,14444,0,1,0
20621,14443,0,2,0
25421,14444,0,1,0
23354,14444,0,1,0
18614,14443,0,2,0
17817,14443,0,2,0
19122,14443,0,2,0
17787,14443,1,1,0
11337,14443,0,2,0
20437,14443,0,2,0
4817,14444,0,1,0
15486,14443,0,2,0
20969,14443,0,2,0
6840,14443,0,2,0
6984,14444,0,1,0
14304,14443,0,2,0
18358,14444,0,1,0
6482,14442,0,3,0
20978,14444,0,1,0
11253,14443,0,2,0
4266,14437,7,1,0
17523,14444,0,1,0
11311,14444,0,1,0
17175,14423,18,4,0
19338,14443,1,1,0
18491,14442,0,3,0
19386,14444,0,1,0
9292,14442,0,3,0
11939,14444,0,1,0
15203,14443,0,2,0
11556,14443,1,1,0
6858,14444,0,1,0
20407,14443,0,2,0
1602,14444,0,1,0
10815,14443,0,2,0
24988,14444,0,1,0
11417,14443,0,2,0
13719,14443,0,2,0
18864,14441,1,3,0
12158,14444,0,1,0
10457,14443,0,2,0
19804,14443,0,2,0
21448,14444,0,1,0
20098,14444,0,1,0
5081,14444,0,1,0
18940,14444,0,1,0
20793,14444,0,1,0
10175,14444,0,1,0
11086,14439,0,6,0
8978,14444,0,1,0
18374,14444,0,1,0
20325,14443,0,2,0
646,14443,0,2,0
22406,14444,0,1,0
11286,14443,0,2,0
13237,14363,68,14,0
12996,14443,0,2,0
22894,14443,0,2,0
21548,14443,0,2,0
26887,14443,0,2,0
16151,14444,0,1,0
8218,14444,0,1,0
21947,14440,3,2,0
8874,14443,0,2,0
12787,14443,0,2,0
11829,14443,0,2,0
820,14444,0,1,0
15022,14443,0,2,0
17596,14444,0,1,0
24786,14444,0,1,0
18146,14444,0,1,0
8784,14442,0,3,0
25787,14443,0,2,0
2846,14444,0,1,0
4261,14443,0,2,0
24765,14442,0,3,0
4854,14440,2,3,0
13525,14441,0,4,0
19170,14443,0,2,0
16219,14443,0,2,0
24652,14441,0,4,0
16435,14442,0,3,0
8984,14439,3,3,0
12844,14444,0,1,0
9533,14444,0,1,0
7783,14442,2,1,0
9753,14443,0,2,0
22609,14444,0,1,0
14923,14444,0,1,0
15895,14444,0,1,0
19380,14444,0,1,0
21934,14443,0,2,0
20378,14444,0,1,0
16794,14443,0,2,0
6939,14416,20,9,0
9708,14444,0,1,0
15764,14443,0,2,0
12236,14442,0,3,0
10353,14444,0,1,0
8820,14444,0,1,0
17055,14444,0,1,0
2856,14393,39,12,1
13847,14443,0,2,0
13206,14443,0,2,0
21477,14444,0,1,0
15064,14444,0,1,0
14957,14444,0,1,0
20081,14442,0,3,0
19419,14444,0,1,0
15821,14443,0,2,0
8754,14444,0,1,0
1299,14213,216,14,2
19308,14444,0,1,0
9486,14443,0,2,0
8167,14424,17,4,0
16558,14443,0,2,0
16209,14443,0,2,0
7563,14443,0,2,0
18315,14443,0,2,0
12481,14443,0,2,0
19995,14443,0,2,0
17639,14444,0,1,0
25168,14443,0,2,0
8450,14444,0,1,0
9310,14444,0,1,0
22844,14443,0,2,0
17525,14441,0,4,0
2830,14444,0,1,0
5523,14440,3,2,0
22856,14444,0,1,0
22994,14442,1,2,0
4678,14441,1,3,0
21813,14443,0,2,0
25708,14444,0,1,0
10379,14443,0,2,0
20775,14443,0,2,0
22732,14443,0,2,0
25835,14444,0,1,0
14776,14443,1,1,0
24855,14443,0,2,0
11581,14442,0,3,0
16276,14444,0,1,0
23325,14443,0,2,0
18524,14443,0,2,0
8797,14444,0,1,0
13633,14443,0,2,0
11211,14443,0,2,0
7420,14444,0,1,0
14473,14443,0,2,0
21370,14444,0,1,0
9812,14444,0,1,0
26303,14444,0,1,0
25667,14443,0,2,0
23002,14444,0,1,0
16013,14443,0,2,0
25613,14443,0,2,0
5734,14444,0,1,0
17685,14442,2,1,0
13127,14429,8,7,1
6075,14443,0,2,0
15579,14442,1,2,0
23247,14443,0,2,0
12721,14442,1,2,0
17604,14444,0,1,0
23320,14443,0,2,0
22713,14443,0,2,0
16245,14443,0,2,0
15053,14444,0,1,0
16997,14443,0,2,0
10781,14443,0,2,0
20458,14444,0,1,0
25039,14443,0,2,0
20843,14444,0,1,0
7825,14444,0,1,0
14832,14444,0,1,0
23407,14443,0,2,0
3816,14441,3,1,0
12792,14444,0,1,0
24986,14444,0,1,0
10754,14443,0,2,0
1667,14444,0,1,0
5738,14439,3,3,0
7871,14444,0,1,0
26142,14444,0,1,0
20036,14444,0,1,0
25968,14444,0,1,0
11487,14444,0,1,0
19398,14443,0,2,0
12238,14443,0,2,0
15090,14444,0,1,0
20495,14442,0,3,0
8975,14441,0,4,0
22177,14444,0,1,0
12197,14443,0,2,0
7647,14444,0,1,0
18183,14444,0,1,0
26296,14444,0,1,0
24680,14444,0,1,0
15852,14443,0,2,0
23134,14444,0,1,0
18391,14441,1,3,0
18707,14443,0,2,0
1598,14444,0,1,0
12338,14440,2,3,0
2609,14442,0,3,0
12318,14443,0,2,0
18044,14444,0,1,0
15839,14443,0,2,0
1877,14444,0,1,0
22544,14443,0,2,0
5395,14444,0,1,0
6774,14425,10,10,0
12204,14441,0,4,0
23252,14443,0,2,0
24863,14440,3,2,0
9760,14444,0,1,0
9874,14444,0,1,0
12160,14442,0,3,0
20817,14444,0,1,0
10730,14444,0,1,0
17625,14442,0,3,0
33,14441,0,4,0
21264,14444,0,1,0
17307,14444,0,1,0
21124,14444,0,1,0
10994,14444,0,1,0
18316,14443,0,2,0
17439,14441,2,2,0
8717,14434,9,2,0
14890,14443,0,2,0
17983,14443,0,2,0
2647,14422,9,13,1
3111,14444,0,1,0
17867,14444,0,1,0
18509,14443,0,2,0
3784,14443,0,2,0
22494,14443,0,2,0
5601,14444,0,1,0
6946,14444,0,1,0
18328,14443,0,2,0
1462,14444,0,1,0
21118,14443,0,2,0
15515,14444,0,1,0
17560,14444,0,1,0
13331,14444,0,1,0
15314,14443,0,2,0
15950,14443,1,1,0
18520,14444,0,1,0
19584,14443,0,2,0
12982,14444,0,1,0
17328,14443,0,2,0
15381,14444,0,1,0
7489,14444,0,1,0
9605,14441,0,4,0
4650,14444,0,1,0
9564,14443,0,2,0
12294,14435,6,4,0
22408,14444,0,1,0
22012,14442,1,2,0
15377,14444,0,1,0
11943,14443,0,2,0
16404,14443,0,2,0
22501,14443,0,2,0
11598,14442,1,2,0
22884,14442,1,2,0
12508,14444,0,1,0
8881,14435,4,5,1
11668,14443,0,2,0
3685,14443,0,2,0
4758,14442,0,3,0
16290,14444,0,1,0
22231,14443,0,2,0
26610,14443,0,2,0
9925,14442,2,1,0
816,14444,0,1,0
3550,14442,1,2,0
9060,14439,5,1,0
21324,14444,0,1,0
1882,14444,0,1,0
7408,14442,1,2,0
24794,14444,0,1,0
13152,14443,0,2,0
16629,14441,3,1,0
22016,14443,0,2,0
18728,14443,0,2,0
13583,14443,0,2,0
22811,14444,0,1,0
16753,14443,0,2,0
22133,14443,0,2,0
10021,14442,1,2,0
14129,14443,0,2,0
20830,14442,0,3,0
5392,14442,2,1,0
13124,14443,1,1,0
25396,14442,0,3,0
160,14442,0,3,0
26009,14444,0,1,0
11697,14442,0,3,0
6601,14443,0,2,0
12225,14444,0,1,0
20553,14443,0,2,0
15481,14443,0,2,0
11853,14417,21,7,0
21536,14443,0,2,0
2933,14443,0,2,0
20704,14443,0,2,0
23526,14443,0,2,0
12711,14443,0,2,0
13361,14443,0,2,0
25924,14444,0,1,0
21807,14444,0,1,0
13401,14444,0,1,0
20218,14443,0,2,0
18471,14443,0,2,0
14223,14443,0,2,0
12118,14444,0,1,0
17677,14443,0,2,0
21406,14442,0,3,0
21754,14443,0,2,0
3548,14444,0,1,0
11830,14443,1,1,0
26509,14444,0,1,0
23122,14444,0,1,0
13049,14443,1,1,0
20864,14443,0,2,0
12687,14443,0,2,0
22203,14443,0,2,0
12043,14443,0,2,0
1563,14444,0,1,0
21141,14443,0,2,0
12322,14438,4,3,0
9999,14443,0,2,0
16784,14444,0,1,0
8668,14443,0,2,0
16772,14444,0,1,0
17306,14442,0,3,0
12605,14441,1,3,0
17720,14443,0,2,0
6392,14443,0,2,0
21436,14444,0,1,0
11069,14443,0,2,0
6717,14442,0,3,0
15366,14441,1,3,0
18939,14443,0,2,0
11003,14440,0,5,0
10442,14444,0,1,0
12808,14443,1,1,0
425,14444,0,1,0
8072,14440,0,5,0
19156,14443,0,2,0
11235,14444,0,1,0
18826,14443,0,2,0
15708,14443,0,2,0
13207,14443,0,2,0
13720,14440,1,4,0
17577,14444,0,1,0
9810,14444,0,1,0
26222,14444,0,1,0
12716,14444,0,1,0
2641,14444,0,1,0
22259,14443,0,2,0
12547,14442,0,3,0
19570,14442,1,2,0
16042,14443,0,2,0
10763,14443,0,2,0
7984,14431,13,1,0
21114,14444,0,1,0
20971,14444,0,1,0
3325,14444,0,1,0
21731,14443,0,2,0
4314,14442,1,1,1
17087,14443,0,2,0
12142,14443,0,2,0
5602,14435,8,2,0
7733,14443,0,2,0
23352,14440,1,4,0
8111,14440,2,3,0
23504,14444,0,1,0
7459,14441,0,4,0
25844,14443,0,2,0
16309,14444,0,1,0
13329,14443,1,1,0
23113,14443,0,2,0
22286,14443,0,2,0
19474,14443,0,2,0
16270,14443,0,2,0
18783,14444,0,1,0
1997,14443,0,2,0
10840,14443,0,2,0
2072,14444,0,1,0
11897,14441,0,4,0
17941,14442,0,3,0
21097,14444,0,1,0
21747,14444,0,1,0
24647,14444,0,1,0
20321,14444,0,1,0
22703,14444,0,1,0
7519,14442,0,3,0
5676,14394,48,3,0
13768,14413,23,9,0
10344,14444,0,1,0
22689,14443,0,2,0
4993,14443,0,2,0
22008,14442,0,3,0
6064,14444,0,1,0
13010,14444,0,1,0
14271,14443,1,1,0
8724,14442,2,1,0
25661,14444,0,1,0
16825,14443,0,2,0
25207,14443,0,2,0
18663,14444,0,1,0
15433,14444,0,1,0
6785,14439,1,5,0
2640,14443,0,2,0
13536,14440,1,4,0
21155,14436,2,7,0
11018,14444,0,1,0
23061,14444,0,1,0
19113,14444,0,1,0
18118,14444,0,1,0
10145,14442,0,3,0
26069,14443,0,2,0
16286,14444,0,1,0
18049,14444,0,1,0
16099,14443,0,2,0
12108,14444,0,1,0
20367,14444,0,1,0
13547,14444,0,1,0
8751,14437,6,2,0
14380,14443,0,2,0
20434,14442,0,3,0
15586,14443,0,2,0
8441,14444,0,1,0
20945,14443,1,1,0
13328,14442,0,3,0
8161,14444,0,1,0
20290,14444,0,1,0
11869,14443,0,2,0
10708,14442,1,2,0
26260,14443,0,2,0
11937,14444,0,1,0
11318,14443,0,2,0
24974,14444,0,1,0
8812,14444,0,1,0
6405,14444,0,1,0
20718,14442,0,3,0
4723,14444,0,1,0
25478,14444,0,1,0
21923,14444,0,1,0
4536,14444,0,1,0
22972,14443,0,2,0
17584,14444,0,1,0
20723,14444,0,1,0
15471,14434,10,1,0
11773,14444,0,1,0
22548,14444,0,1,0
3931,14440,3,2,0
19550,14444,0,1,0
16312,14444,0,1,0
26278,14443,0,2,0
9542,14443,0,2,0
14607,14443,0,2,0
22232,14443,0,2,0
1472,14444,0,1,0
4306,14444,0,1,0
19919,14444,0,1,0
12645,14443,0,2,0
11453,14444,0,1,0
19872,14443,0,2,0
802,14444,0,1,0
24816,14443,0,2,0
17645,14443,0,2,0
2501,14443,0,2,0
1851,14444,0,1,0
10848,14440,2,3,0
2108,14444,0,1,0
14026,14444,0,1,0
16338,14438,4,3,0
15555,14444,0,1,0
22369,14443,0,2,0
3217,14442,1,2,0
13639,14443,0,2,0
21434,14443,0,2,0
24886,14444,0,1,0
2571,14441,0,4,0
2131,14444,0,1,0
12825,14444,0,1,0
18759,14443,0,2,0
16819,14444,0,1,0
21974,14444,0,1,0
6371,14443,0,2,0
13918,14444,0,1,0
18438,14443,0,2,0
9897,14444,0,1,0
7349,14443,0,2,0
11264,14443,0,2,0
23011,14442,1,1,1
19891,14444,0,1,0
7192,14441,2,2,0
19471,14442,0,3,0
11139,14440,2,3,0
2746,14443,0,2,0
10263,14443,0,1,1
19311,14443,0,2,0
26745,14444,0,1,0
14680,14443,0,2,0
7523,14443,0,2,0
26236,14443,0,2,0
2041,14442,2,1,0
14770,14443,0,2,0
17984,14444,0,1,0
15065,14444,0,1,0
21549,14442,0,3,0
7491,14440,0,5,0
19706,14444,0,1,0
18602,14443,0,2,0
5979,14444,0,1,0
6966,14443,0,2,0
13277,14443,0,2,0
15836,14442,0,3,0
14717,14441,0,4,0
21338,14444,0,1,0
2839,14442,2,1,0
11921,14444,0,1,0
21052,14444,0,1,0
25995,14443,0,2,0
26859,14443,1,1,0
13842,14443,0,2,0
18108,14443,0,2,0
19951,14444,0,1,0
15725,14443,0,2,0
22797,14444,0,1,0
18371,14444,0,1,0
11197,14444,0,1,0
13161,14443,1,1,0
18901,14443,0,2,0
22836,14443,0,2,0
2498,14442,1,2,0
15532,14443,0,2,0
11343,14444,0,1,0
21246,14443,0,2,0
22282,14443,0,2,0
8855,14443,0,2,0
9215,14444,0,1,0
24640,14442,0,3,0
12878,14431,13,1,0
18497,14444,0,1,0
8299,14444,0,1,0
12009,14442,0,3,0
19798,14444,0,1,0
14413,14442,0,3,0
13078,14444,0,1,0
16257,14444,0,1,0
10479,14443,0,2,0
16931,14444,0,1,0
19512,14444,0,1,0
17199,14443,0,2,0
9852,14442,0,3,0
24704,14444,0,1,0
6428,14440,3,2,0
26385,14443,0,2,0
22934,14440,2,3,0
18703,14443,0,2,0
23264,14443,0,2,0
17161,14444,0,1,0
19325,14441,0,4,0
22001,14443,0,2,0
20696,14444,0,1,0
12423,14444,0,1,0
7671,14442,1,2,0
8046,14442,0,3,0
19352,14444,0,1,0
26579,14443,0,2,0
22238,14443,0,2,0
9143,14433,3,9,0
24797,14444,0,1,0
7926,14442,0,3,0
6882,14443,0,2,0
17118,14444,0,1,0
2929,14444,0,1,0
26041,14444,0,1,0
4500,14443,0,2,0
10212,14434,8,3,0
8491,14443,0,2,0
14816,14444,0,1,0
19728,14444,0,1,0
16682,14444,0,1,0
22617,14444,0,1,0
22146,14443,0,2,0
11205,14444,0,1,0
9022,14444,0,1,0
6366,14443,0,2,0
26834,14444,0,1,0
25633,14443,0,2,0
19287,14441,2,2,0
15096,14444,0,1,0
7776,14439,4,2,0
7695,14444,0,1,0
25780,14443,0,2,0
12918,14444,0,1,0
11004,14444,0,1,0
3428,14442,0,3,0
12612,14444,0,1,0
23451,14444,0,1,0
16477,14442,0,3,0
12734,14444,0,1,0
6133,14444,0,1,0
22916,14444,0,1,0
20918,14443,0,2,0
3999,14444,0,1,0
17547,14441,0,4,0
14596,14443,0,2,0
12313,14437,7,1,0
16607,14444,0,1,0
22830,14442,0,3,0
11546,14444,0,1,0
7529,14440,2,3,0
12448,14444,0,1,0
15074,14444,0,1,0
6263,14442,0,3,0
1483,14444,0,1,0
2276,14444,0,1,0
25129,14443,0,2,0
11387,14443,0,2,0
18630,14444,0,1,0
12220,14444,0,1,0
16620,14443,0,2,0
16424,14443,0,2,0
20924,14442,1,2,0
16378,14441,0,4,0
12584,14443,0,2,0
7325,14442,0,3,0
6358,14443,0,2,0
19200,14444,0,1,0
1498,14444,0,1,0
13288,14444,0,1,0
23547,14443,0,2,0
14464,14444,0,1,0
14226,14444,0,1,0
1474,14444,0,1,0
20953,14440,0,5,0
17772,14444,0,1,0
13064,14444,0,1,0
11565,14443,0,2,0
25523,14444,0,1,0
14343,14444,0,1,0
18894,14443,0,2,0
12651,14442,0,3,0
20523,14444,0,1,0
12898,14444,0,1,0
16719,14443,0,2,0
10938,14444,0,1,0
17071,14441,0,4,0
15763,14443,0,2,0
638,14444,0,1,0
26064,14444,0,1,0
10147,14443,0,2,0
16267,14443,0,2,0
9667,14443,0,2,0
20332,14443,0,2,0
6307,14443,0,2,0
22692,14443,0,2,0
19301,14443,0,2,0
25261,14444,0,1,0
14416,14444,0,1,0
11045,14443,0,2,0
4231,14440,4,1,0
9493,14444,0,1,0
16071,14443,0,2,0
22453,14444,0,1,0
15457,14444,0,1,0
19194,14443,0,2,0
15236,14444,0,1,0
8342,14353,89,3,0
3215,14369,75,1,0
12793,14437,5,3,0
