asn,peer_count,provider_count,customer_count,sibling_count
47321,56589,0,2,0
23872,56588,0,3,0
199221,56590,0,1,0
263582,56588,0,3,0
38848,56590,0,1,0
29499,56590,0,1,0
11425,56590,0,1,0
327791,56590,0,1,0
134548,56586,0,5,0
206907,56590,0,1,0
200758,56587,0,4,0
35588,56588,0,3,0
48030,56590,0,1,0
50752,56589,0,2,0
17588,56589,0,2,0
55427,56588,2,1,0
57533,56590,0,1,0
29028,56590,0,1,0
11593,56589,0,2,0
202136,56589,0,2,0
54583,56589,0,2,0
16371,56585,3,3,0
11203,56589,0,2,0
62792,56590,0,1,0
52662,56587,1,3,0
7623,56590,0,1,0
48755,56589,0,2,0
19227,56589,1,1,0
40875,56590,0,1,0
52564,56589,0,2,0
43957,56583,5,3,0
132027,56590,0,1,0
264558,56590,0,1,0
41594,56589,0,2,0
47592,56590,0,1,0
54045,56590,0,1,0
395284,56590,0,1,0
9277,56590,0,1,0
12247,56588,0,3,0
395442,56590,0,1,0
41776,56590,0,1,0
6406,56590,0,1,0
393253,56589,0,2,0
14750,56590,0,1,0
63877,56590,0,1,0
61733,56590,0,1,0
375,56590,0,1,0
57595,56589,0,2,0
262785,56587,3,1,0
49415,56586,0,5,0
12031,56590,0,1,0
8223,56589,0,2,0
9468,56589,0,2,0
63879,56590,0,1,0
57006,56589,0,2,0
51294,56589,0,2,0
62061,56588,0,3,0
33365,56589,0,2,0
40230,56589,0,2,0
28859,56588,1,2,0
203984,56590,0,1,0
16254,56589,0,2,0
13434,56589,0,2,0
46465,56590,0,1,0
39854,56590,0,1,0
201494,56590,0,1,0
13188,56584,2,5,0
33595,56589,0,2,0
31372,56590,0,1,0
34508,56590,0,1,0
394779,56589,0,2,0
12690,56586,3,2,0
7735,56589,1,1,0
40158,56590,0,1,0
133934,56589,0,2,0
14637,56590,0,1,0
3261,56532,53,6,0
35480,56590,0,1,0
3178,56590,0,1,0
55057,56589,0,2,0
31270,56583,1,7,0
40138,56588,0,3,0
22847,56588,0,3,0
50088,56587,1,3,0
63440,56587,0,4,0
16315,56589,0,2,0
8285,56587,1,3,0
57398,56590,0,1,0
32853,56590,0,1,0
203952,56590,0,1,0
60811,56589,0,2,0
55100,56589,0,2,0
55375,56590,0,1,0
49171,56590,0,1,0
20263,56589,0,2,0
1824,56589,0,2,0
14683,56590,0,1,0
39115,56588,0,3,0
1126,56580,1,10,0
134515,56590,0,1,0
62198,56589,0,2,0
264975,56590,0,1,0
24764,56588,1,2,0
11361,56590,0,1,0
32668,56590,0,1,0
395577,56590,0,1,0
41489,56588,0,3,0
46493,56588,0,3,0
14334,56590,0,1,0
201483,56590,0,1,0
26295,56590,0,1,0
62930,56590,0,1,0
26025,56590,0,1,0
49299,56590,0,1,0
198444,56589,0,2,0
133978,56589,0,2,0
33620,56590,0,1,0
54606,56589,0,2,0
15667,56588,0,3,0
14166,56585,0,6,0
63746,56590,0,1,0
198925,56590,0,1,0
12153,56589,0,2,0
39771,56589,0,2,0
199903,56590,0,1,0
24650,56589,0,2,0
15261,56589,0,2,0
133717,56588,2,1,0
53169,56586,2,2,1
42706,56590,0,1,0
4143,56590,0,1,0
53716,56590,0,1,0
33382,56589,0,2,0
57744,56590,0,1,0
133325,56590,0,1,0
48109,56588,0,3,0
9752,56587,0,4,0
61376,56589,0,2,0
47003,56589,0,2,0
14390,56584,0,7,0
197698,56589,0,2,0
53677,56589,0,2,0
44027,56590,0,1,0
63965,56590,0,1,0
201589,56590,0,1,0
26487,56590,0,1,0
31545,56590,0,1,0
44965,56585,0,6,0
49884,56590,0,1,0
1414,56589,0,2,0
48451,56589,0,2,0
7992,56569,15,7,0
51384,56589,0,2,0
26599,56589,1,1,0
201506,56589,0,2,0
36329,56587,0,4,0
263104,56590,0,1,0
264033,56590,0,1,0
12441,56590,0,1,0
13322,56588,0,3,0
47837,56588,0,3,0
46761,56590,0,1,0
45417,56590,0,1,0
43895,56590,0,1,0
34795,56590,0,1,0
53364,56590,0,1,0
14987,56587,0,4,0
42402,56589,0,2,0
62681,56589,0,2,0
45363,56589,0,2,0
10329,56590,0,1,0
202174,56589,0,2,0
21877,56588,1,2,0
262908,56589,0,2,0
13458,56584,0,7,0
15619,56589,0,2,0
26077,56588,0,3,0
58659,56587,0,4,0
23839,56590,0,1,0
58597,56589,0,2,0
13524,56588,0,3,0
19264,56590,0,1,0
43772,56590,0,1,0
63279,56590,0,1,0
52589,56589,1,1,0
10391,56590,0,1,0
43481,56590,0,1,0
21391,56590,0,1,0
264523,56590,0,1,0
59554,56585,1,5,0
63378,56590,0,1,0
206964,56590,0,1,0
12036,56590,0,1,0
42879,56590,0,1,0
5772,56589,0,2,0
37106,56590,0,1,0
41081,56589,0,2,0
13967,56589,0,2,0
14856,56589,0,2,0
45937,56589,0,2,0
19354,56590,0,1,0
17820,56579,10,2,0
197785,56590,0,1,0
52088,56587,0,4,0
23369,56590,0,1,0
47864,56590,0,1,0
262523,56590,0,1,0
262649,56590,0,1,0
21892,56588,0,3,0
52251,56585,4,2,0
26727,56589,1,1,0
22237,56589,0,2,0
65533,56589,1,1,0
198972,56590,0,1,0
15478,56589,0,2,0
197393,56590,0,1,0
198776,56590,0,1,0
393820,56590,0,1,0
14020,56589,0,2,0
197881,56589,0,2,0
203710,56590,0,1,0
33164,56586,1,4,0
56140,56589,0,2,0
60275,56590,0,1,0
34519,56590,0,1,0
61759,56589,0,2,0
264459,56588,1,2,0
395387,56590,0,1,0
13499,56589,1,1,0
25004,56589,0,2,0
6400,56582,4,5,0
53964,56590,0,1,0
11694,56588,0,3,0
24984,56590,0,1,0
29358,56589,0,2,0
51915,56590,0,1,0
39656,56589,0,2,0
12355,56579,0,12,0
21109,56589,0,2,0
13476,56590,0,1,0
201306,56589,0,2,0
393252,56589,0,2,0
53774,56590,0,1,0
327963,56590,0,1,0
20902,56587,2,2,0
28592,56589,0,2,0
57545,56589,0,2,0
22433,56590,0,1,0
56642,56590,0,1,0
197463,56589,0,2,0
18583,56590,0,1,0
43443,56584,5,2,0
11233,56588,0,3,0
393449,56589,0,2,0
44138,56590,0,1,0
11504,56590,0,1,0
26540,56589,0,2,0
12445,56586,3,2,0
60844,56590,0,1,0
9556,56588,2,1,0
203291,56590,0,1,0
56910,56574,12,5,0
53514,56590,0,1,0
53885,56589,0,2,0
1827,56589,0,2,0
39399,56582,7,2,0
61838,56590,0,1,0
52955,56590,0,1,0
262336,56590,0,1,0
263531,56586,2,3,0
26170,56590,0,1,0
60270,56590,0,1,0
58989,56590,0,1,0
63001,56590,0,1,0
27229,56589,0,2,0
63066,56590,0,1,0
61455,56588,0,3,0
34356,56590,0,1,0
18885,56588,2,1,0
35738,56590,0,1,0
25511,56589,0,2,0
57843,56587,1,3,0
22348,56590,0,1,0
17461,56589,0,2,0
28736,56588,0,3,0
52095,56590,0,1,0
36570,56590,0,1,0
33495,56589,0,2,0
14097,56590,0,1,0
263029,56590,0,1,0
27387,56590,0,1,0
10265,56589,0,2,0
202748,56589,0,2,0
2560,56589,0,2,0
44936,56590,0,1,0
55621,56590,0,1,0
16570,56582,0,9,0
59101,56589,0,2,0
59000,56590,0,1,0
56248,56589,0,2,0
12312,56570,10,11,0
6193,56589,0,2,0
136056,56590,0,1,0
15566,56588,0,3,0
29717,56589,0,2,0
36263,56590,0,1,0
60665,56589,0,2,0
51376,56589,0,2,0
12397,56589,0,2,0
393351,56589,0,2,0
53140,56588,0,3,0
8683,56584,0,7,0
53988,56590,0,1,0
48372,56589,0,2,0
61361,56588,0,3,0
13138,56588,0,3,0
54822,56584,0,7,0
20800,56589,0,2,0
14550,56589,0,2,0
198872,56590,0,1,0
21336,56583,0,8,0
33511,56590,0,1,0
15006,56589,0,2,0
50618,56579,8,4,0
36360,56590,0,1,0
61578,56586,1,4,0
57687,56589,0,2,0
393427,56589,0,2,0
1916,56549,34,8,0
395288,56590,0,1,0
25768,56590,0,1,0
55440,56590,0,1,0
32747,56590,0,1,0
42115,56590,0,1,0
46815,56590,0,1,0
24482,56561,15,15,0
36261,56590,0,1,0
21350,56589,0,2,0
49530,56589,0,2,0
43145,56590,0,1,0
20934,56588,1,2,0
131316,56590,0,1,0
61083,56590,0,1,0
16961,56590,0,1,0
18633,56590,0,1,0
50460,56590,0,1,0
394151,56588,0,3,0
28832,56587,3,1,0
132692,56584,4,3,0
36252,56589,0,2,0
9189,56582,3,6,0
393849,56589,0,2,0
36629,56587,0,4,0
19605,56589,0,2,0
39125,56589,1,1,0
196709,56584,6,1,0
202178,56590,0,1,0
61944,56590,0,1,0
56265,56588,0,3,0
134054,56590,0,1,0
20897,56588,0,3,0
11847,56583,5,2,1
36012,56583,4,4,0
7336,56589,0,2,0
29628,56589,0,2,0
63697,56590,0,1,0
26610,56589,0,2,0
15128,56586,0,5,0
207010,56590,0,1,0
23282,56588,0,3,0
53991,56588,0,3,0
12828,56590,0,1,0
30566,56590,0,1,0
263358,56589,0,2,0
50036,56590,0,1,0
32659,56590,0,1,0
29862,56589,0,2,0
24356,56589,1,1,0
132397,56589,0,2,0
23093,56589,0,2,0
62369,56590,0,1,0
36715,56589,0,2,0
44897,56589,0,2,0
59252,56589,0,2,0
60476,56588,0,3,0
38159,56588,0,3,0
134939,56590,0,1,0
21915,56590,0,1,0
38299,56590,0,1,0
264924,56590,0,1,0
35471,56590,0,1,0
25641,56590,0,1,0
35304,56589,0,2,0
36053,56589,0,2,0
198640,56589,0,2,0
