asn,peer_count,provider_count,customer_count,sibling_count
145015,78931,0,1,0
45426,78931,0,1,0
31417,78931,0,1,0
27166,78930,1,1,0
133062,78931,0,1,0
50972,78931,0,1,0
142916,78931,0,1,0
12363,78930,0,2,0
3602,78931,0,1,0
57823,78931,0,1,0
36864,78920,0,12,0
38391,78930,0,2,0
53096,78929,0,3,0
198682,78921,1,10,0
211045,78930,0,2,0
266388,78925,4,3,0
48395,78930,0,2,0
19972,78931,0,1,0
266757,78928,2,2,0
43633,78922,5,5,0
52572,78931,0,1,0
21681,78930,1,1,0
200742,78931,0,1,0
328290,78931,0,1,0
52139,78931,0,1,0
8640,78928,0,4,0
213358,78930,0,2,0
52903,78929,2,1,0
271462,78929,0,3,0
139916,78931,0,1,0
210749,78931,0,1,0
200387,78930,0,2,0
266893,78931,0,1,0
211675,78930,0,2,0
136234,78930,0,2,0
43618,78930,0,2,0
35677,78931,0,1,0
59345,78927,0,5,0
9011,78930,0,2,0
139949,78922,6,4,0
26760,78931,0,1,0
16833,78930,0,2,0
145582,78931,0,1,0
25247,78930,0,2,0
17900,78931,0,1,0
209854,78916,0,16,0
31679,78931,0,1,0
147031,78930,0,2,0
209585,78931,0,1,0
9797,78928,3,1,0
6877,78929,0,3,0
9517,78931,0,1,0
201668,78930,0,2,0
40588,78930,0,2,0
265811,78931,0,1,0
205354,78930,0,2,0
200291,78929,0,3,0
12976,78929,2,1,0
11153,78928,1,3,0
16979,78930,0,2,0
205430,78929,0,3,0
264951,78931,0,1,0
46716,78931,0,1,0
393821,78931,0,1,0
394132,78931,0,1,0
11935,78930,0,2,0
132924,78931,0,1,0
51866,78931,0,1,0
262862,78925,2,4,1
36047,78931,0,1,0
33318,78931,0,1,0
22439,78929,0,3,0
200162,78931,0,1,0
200659,78931,0,1,0
59124,78929,0,3,0
132857,78926,2,4,0
142946,78931,0,1,0
143852,78931,0,1,0
8949,78929,0,3,0
271265,78929,0,3,0
263016,78929,0,3,0
202819,78931,0,1,0
42580,78931,0,1,0
139501,78931,0,1,0
43079,78931,0,1,0
37298,78929,0,3,0
138546,78926,5,1,0
139328,78927,0,5,0
262585,78928,0,4,0
62385,78930,0,2,0
52335,78931,0,1,0
145277,78931,0,1,0
213099,78931,0,1,0
37497,78895,28,8,1
145269,78931,0,1,0
136175,78928,0,4,0
15450,78928,2,2,0
268700,78929,0,3,0
8821,78894,6,32,0
393873,78930,0,2,0
34280,78931,0,1,0
141626,78929,1,2,0
143354,78931,0,1,0
48146,78930,0,2,0
202169,78930,0,2,0
265640,78931,0,1,0
59890,78905,0,27,0
202511,78929,2,1,0
139876,78931,0,1,0
6509,78915,12,4,1
201222,78923,0,9,0
63961,78905,23,4,0
25224,78931,0,1,0
49491,78931,0,1,0
204303,78930,0,2,0
270820,78926,1,5,0
210552,78930,0,2,0
272494,78930,0,2,0
48794,78931,0,1,0
15976,78930,0,2,0
60929,78931,0,1,0
52580,78916,0,16,0
211432,78930,0,2,0
396115,78930,0,2,0
207001,78931,0,1,0
39122,78886,13,33,0
268798,78930,0,2,0
135847,78930,0,2,0
42782,78931,0,1,0
267159,78930,0,2,0
43519,78928,0,4,0
36841,78931,0,1,0
60921,78925,0,7,0
61400,78888,32,12,0
51187,78931,0,1,0
62154,78931,0,1,0
136062,78931,0,1,0
142054,78931,0,1,0
394703,78930,0,2,0
262848,78916,15,1,0
47920,78931,0,1,0
264226,78929,0,3,0
42610,78918,10,4,0
136592,78931,0,1,0
56013,78928,0,4,0
202499,78925,0,7,0
203776,78930,0,2,0
48949,78930,0,2,0
63141,78928,0,4,0
24549,78931,0,1,0
9029,78909,0,23,0
21561,78930,0,2,0
59025,78931,0,1,0
395944,78930,0,2,0
61108,78929,0,3,0
136965,78931,0,1,0
55589,78931,0,1,0
328,78931,0,1,0
11152,78930,0,2,0
54177,78929,0,3,0
268681,78931,0,1,0
328066,78930,0,2,0
54876,78928,0,4,0
50954,78930,0,2,0
41866,78930,0,2,0
42653,78930,0,2,0
48532,78931,0,1,0
268110,78931,0,1,0
51903,78927,3,2,0
64560,78931,0,1,0
52126,78930,0,2,0
42964,78930,0,2,0
24086,78931,0,1,0
395209,78931,0,1,0
54886,78930,0,2,0
196954,78918,1,13,0
6303,78926,0,5,1
211733,78930,0,2,0
134024,78931,0,1,0
60991,78931,0,1,0
49918,78929,0,3,0
269318,78931,0,1,0
198913,78923,0,9,0
42234,78930,0,2,0
147239,78931,0,1,0
12988,78930,0,2,0
139736,78929,0,3,0
60556,78930,0,2,0
23042,78931,0,1,0
200748,78921,0,11,0
267298,78930,0,2,0
42866,78931,0,1,0
27349,78930,0,2,0
15122,78930,0,2,0
50010,78890,6,36,0
28792,78916,0,16,0
197161,78930,0,2,0
21449,78918,0,14,0
136216,78931,0,1,0
137376,78931,0,1,0
327832,78931,0,1,0
394806,78931,0,1,0
43847,78928,1,3,0
49444,78929,0,3,0
60428,78931,0,1,0
139559,78931,0,1,0
144069,78931,0,1,0
211681,78931,0,1,0
41777,78930,0,2,0
262932,78929,0,3,0
136362,78930,0,2,0
206761,78930,0,2,0
395831,78923,0,9,0
39130,78920,1,11,0
13392,78931,0,1,0
202058,78930,0,2,0
40713,78931,0,1,0
10197,78929,0,3,0
142401,78930,0,2,0
10578,78909,19,4,0
55380,78931,0,1,0
43643,78931,0,1,0
132469,78930,0,2,0
54636,78930,0,2,0
265147,78903,21,7,1
136195,78931,0,1,0
26963,78930,0,2,0
28051,78930,0,2,0
202241,78930,0,2,0
44667,78931,0,1,0
32075,78931,0,1,0
139483,78931,0,1,0
53665,78931,0,1,0
198502,78930,0,2,0
196961,78931,0,1,0
271058,78930,1,1,0
201096,78930,0,2,0
398136,78930,0,2,0
45733,78930,0,2,0
2827,78931,0,1,0
268047,78930,0,2,0
59207,78931,0,1,0
53970,78931,0,1,0
9808,78885,44,0,3
35937,78925,3,4,0
203230,78927,0,5,0
136154,78930,0,2,0
49221,78931,0,1,0
328720,78927,1,4,0
8211,78928,0,4,0
44767,78929,0,3,0
65502,78928,1,3,0
209455,78930,0,2,0
48932,78926,2,4,0
268303,78930,0,2,0
268750,78930,0,2,0
47287,78931,0,1,0
145681,78931,0,1,0
400065,78931,0,1,0
7905,78931,0,1,0
203549,78930,0,2,0
55406,78919,9,4,0
16466,78926,1,5,0
47830,78931,0,1,0
7038,78930,0,2,0
135415,78930,0,2,0
57493,78930,0,2,0
143717,78931,0,1,0
207112,78930,0,2,0
199971,78930,0,2,0
22616,78910,1,21,0
271116,78930,0,2,0
42459,78902,1,29,0
328542,78931,0,1,0
22196,78930,0,2,0
17839,78931,0,1,0
196732,78931,0,1,0
20274,78930,0,2,0
16049,78931,0,1,0
44035,78929,1,2,0
138870,78931,0,1,0
29979,78928,2,2,0
52168,78928,0,4,0
58710,78931,0,1,0
198554,78914,0,18,0
140140,78931,0,1,0
34137,78931,0,1,0
200783,78930,0,2,0
14718,78930,0,2,0
18264,78930,0,2,0
271083,78931,0,1,0
32880,78924,0,8,0
33347,78930,0,2,0
54794,78931,0,1,0
43833,78900,20,11,1
40116,78931,0,1,0
133868,78929,0,3,0
20234,78931,0,1,0
19555,78931,0,1,0
52232,78927,0,5,0
328197,78929,0,3,0
204504,78926,0,6,0
4455,78794,81,57,0
266295,78931,0,1,0
59694,78931,0,1,0
61237,78928,0,4,0
43318,78931,0,1,0
328473,78927,0,5,0
52829,78931,0,1,0
262423,78930,0,2,0
13378,78931,0,1,0
21368,78928,0,4,0
200661,78931,0,1,0
203038,78923,1,8,0
135294,78931,0,1,0
32454,78930,0,2,0
37357,78931,0,1,0
140375,78931,0,1,0
138773,78931,0,1,0
18656,78926,0,6,0
264581,78930,0,2,0
140924,78930,0,2,0
271070,78930,0,2,0
142137,78931,0,1,0
12218,78931,0,1,0
29938,78930,0,2,0
212307,78930,0,2,0
266752,78930,0,2,0
137056,78930,0,2,0
35100,78930,0,2,0
51372,78931,0,1,0
266586,78930,0,2,0
264406,78929,0,3,0
52496,78930,0,2,0
53338,78925,0,7,0
57749,78929,0,3,0
145497,78931,0,1,0
208608,78929,0,3,0
399812,78931,0,1,0
47965,78931,0,1,0
140041,78931,0,1,0
266139,78928,0,4,0
270102,78930,1,1,0
142613,78931,0,1,0
42108,78931,0,1,0
134333,78931,0,1,0
14421,78930,0,2,0
142993,78931,0,1,0
56285,78930,0,2,0
49292,78930,0,2,0
266703,78931,0,1,0
27757,78930,0,1,1
266316,78930,0,2,0
209335,78931,0,1,0
266976,78931,0,1,0
59109,78930,0,2,0
206250,78930,0,2,0
7256,78929,0,3,0
33508,78931,0,1,0
5577,78928,1,3,0
269686,78931,0,1,0
16283,78926,2,4,0
47066,78931,0,1,0
49996,78931,0,1,0
271869,78931,0,1,0
24077,78927,2,3,0
136421,78931,0,1,0
268532,78930,0,2,0
41796,78926,0,6,0
13169,78929,1,2,0
268937,78930,0,2,0
396127,78931,0,1,0
272503,78931,0,1,0
263979,78927,0,5,0
398193,78931,0,1,0
45457,78931,0,1,0
37487,78931,0,1,0
143550,78931,0,1,0
132991,78930,0,2,0
11745,78927,2,3,0
49340,78927,0,5,0
50864,78928,1,3,0
62678,78931,0,1,0
209180,78930,1,1,0
137266,78931,0,1,0
34538,78931,0,1,0
199622,78930,0,2,0
31461,78931,0,1,0
269354,78928,2,2,0
202165,78929,0,3,0
210250,78926,0,6,0
265387,78931,0,1,0
199421,78914,0,18,0
52426,78929,1,2,0
210602,78931,0,1,0
200154,78930,1,1,0
39299,78929,0,3,0
21160,78931,0,1,0
19142,78931,0,1,0
394098,78929,0,3,0
48232,78931,0,1,0
16717,78927,1,4,0
136014,78922,7,3,0
268587,78930,0,2,0
209666,78930,0,2,0
36279,78930,0,2,0
42306,78921,3,7,1
53230,78926,5,1,0
393800,78930,0,2,0
132964,78930,0,2,0
201722,78929,0,3,0
212111,78931,0,1,0
28937,78931,0,1,0
206181,78928,0,4,0
56909,78930,0,2,0
142715,78931,0,1,0
54661,78928,0,4,0
56597,78931,0,1,0
149063,78931,0,1,0
9128,78929,0,3,0
199498,78930,0,2,0
32153,78931,0,1,0
36730,78924,0,8,0
30535,78930,0,2,0
143888,78931,0,1,0
52539,78926,0,5,1
203225,78931,0,1,0
206584,78931,0,1,0
47193,78929,1,2,0
58391,78931,0,1,0
209546,78931,0,1,0
395941,78930,0,2,0
4385,78926,0,6,0
398003,78930,0,2,0
50449,78931,0,1,0
135069,78874,43,14,1
131381,78930,0,2,0
142470,78930,0,2,0
202174,78930,0,2,0
200124,78931,0,1,0
27725,78931,0,1,0
36865,78931,0,1,0
11522,78923,3,6,0
39134,78916,2,14,0
30635,78930,0,2,0
398577,78930,0,2,0
267415,78931,0,1,0
50880,78928,0,4,0
41579,78931,0,1,0
18434,78925,0,7,0
43861,78930,0,2,0
34579,78930,0,2,0
328439,78931,0,1,0
42249,78930,0,2,0
202398,78931,0,1,0
396462,78930,0,2,0
266312,78930,0,2,0
206052,78929,0,3,0
133088,78930,0,2,0
394286,78931,0,1,0
4695,78931,0,1,0
26832,78930,0,2,0
53089,78925,2,5,0
36546,78931,0,1,0
44869,78927,4,1,0
202100,78927,0,5,0
50159,78931,0,1,0
328929,78929,0,3,0
397891,78931,0,1,0
271108,78927,1,3,1
48544,78925,0,7,0
138527,78927,2,2,1
272534,78931,0,1,0
46835,78931,0,1,0
39821,78927,0,5,0
31147,78931,0,1,0
265265,78930,0,2,0
62208,78931,0,1,0
272187,78931,0,1,0
63050,78929,0,3,0
271579,78930,0,2,0
48483,78928,2,2,0
197326,78931,0,1,0
134152,78929,0,3,0
269131,78928,0,4,0
55334,78928,0,4,0
17882,78926,4,2,0
6873,78927,0,5,0
39569,78931,0,1,0
15280,78930,0,2,0
46979,78929,0,3,0
265817,78928,0,4,0
51537,78930,0,2,0
32072,78930,0,2,0
28553,78930,0,2,0
41394,78930,0,2,0
65510,78927,2,3,0
7674,78931,0,1,0
264895,78930,0,2,0
266192,78924,2,5,1
20578,78931,0,1,0
42888,78931,0,1,0
196806,78930,0,2,0
328306,78925,2,5,0
5573,78931,0,1,0
31390,78931,0,1,0
206280,78931,0,1,0
50376,78931,0,1,0
268738,78927,0,5,0
2697,78929,0,3,0
50870,78930,0,2,0
395795,78929,0,3,0
328704,78930,0,2,0
399517,78931,0,1,0
38482,78931,0,1,0
62508,78930,0,2,0
131240,78931,0,1,0
41554,78925,0,7,0
61735,78931,0,1,0
40036,78931,0,1,0
140765,78930,0,2,0
145440,78931,0,1,0
47446,78930,0,2,0
60506,78931,0,1,0
26020,78929,0,3,0
56546,78931,0,1,0
146075,78931,0,1,0
142149,78931,0,1,0
394479,78929,0,3,0
263499,78931,0,1,0
38062,78930,0,2,0
211248,78930,0,2,0
49160,78931,0,1,0
26343,78931,0,1,0
205673,78930,1,1,0
24283,78930,0,2,0
3958,78930,0,2,0
2728,78931,0,1,0
16296,78930,1,1,0
327803,78931,0,1,0
21196,78930,0,2,0
397169,78931,0,1,0
34169,78923,3,6,0
62057,78930,0,2,0
7133,78930,0,2,0
203632,78928,0,4,0
32996,78930,0,2,0
212453,78930,0,2,0
23384,78931,0,1,0
268903,78931,0,1,0
393991,78931,0,1,0
10984,78930,0,2,0
49788,78903,18,11,0
141015,78930,0,2,0
205178,78930,0,2,0
328403,78931,0,1,0
40035,78930,0,2,0
264788,78930,1,1,0
269138,78928,0,4,0
208545,78931,0,1,0
269285,78931,0,1,0
36145,78930,0,2,0
201707,78930,0,2,0
10235,78931,0,1,0
8697,78912,8,11,1
143246,78931,0,1,0
263866,78931,0,1,0
18375,78930,0,2,0
200767,78927,0,5,0
39998,78930,0,2,0
30835,78930,0,2,0
51664,78930,0,2,0
198226,78930,0,2,0
9290,78930,0,2,0
196892,78929,0,3,0
8175,78930,0,2,0
208802,78915,0,17,0
269624,78931,0,1,0
36492,78929,0,3,0
268240,78931,0,1,0
141265,78930,0,2,0
202164,78928,1,3,0
10680,78931,0,1,0
397677,78931,0,1,0
20005,78929,1,2,0
15442,78930,0,2,0
